consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,77.2661,77.2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,77.2673,93.8821,1,[11.62480000000076],[11.62480000000076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,93.8824,111.3864,1,[12.514499999999998],[12.514499999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,111.3868,136.3374,1,[19.960700000002987],[19.960700000002987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,136.338,167.9703,1,[26.668199999999246],[26.668199999999246],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,,,,,,167.9902,309.8746,1,[138.88840000000224],[138.88840000000224],At this point I don't have enough information to give a good reason why this reptile had 7 offspring  ,309.8755,310.8775,0,0,0,0,1,C,E,E_C.png,training,1,1,7,high,stripes,feet,E,W,C,F,96,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,,,,,,310.9012,454.7502,1,[140.84899999999988],[140.8543000000007],The lines on the reptiles body make them more attractive They have flat feet which makes it easier to mate,454.7532,455.7535,0,1,1,1,1,F,W,W_F.png,training,1,2,5,low,stripes,feet,E,W,C,F,96,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,,,,,,455.8018,506.2228,1,[47.47030000000075],[47.47030000000075],The lines are more vertical which are more attractive to other reptiles ,506.2229,507.222,0,2,2,2,1,F,E,E_F.png,training,1,3,10,high,stripes,feet,E,W,C,F,96,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,096,2026-06-04_16h05.10.464,explain2,2025.1.1,Linux armv81,89.28571429,69fa4d089a595609379919bb,6a21d5d599f968bc9253a998,6a21da2652b765713985f89b,,,,,,,,,,,,,,,,,,,,,,,507.2323,566.0192,1,[55.79789999999855],[55.79789999999855],The curly toes make it easier to grasp other reptiles in order to mate,566.0195,567.0204,0,3,3,3,1,C,W,W_C.png,training,1,4,8,low,stripes,feet,E,W,C,F,96,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
