consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,4.3901,4.3907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,4.3914,13.8364,1,[4.450500000000005],[4.450500000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,13.8368,42.2711,1,[23.434299999952316],[23.434299999952316],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,42.2714,72.007,1,[24.75170000004769],[24.75170000004769],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,72.0074,89.5415,1,[12.535100000143075],[12.535100000143075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,89.5503,140.296,1,[47.75360000014305],[47.75360000014305],The reptile has webbed feet and stripes that go up and to the right.,140.3134,141.2949,0,0,0,0,1,F,E,E_F.png,training,1,1,7,high,stripes,feet,E,W,F,C,40,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,141.3045,163.1306,1,[18.83479999995231],[18.83490000009536],Webbed feet and left,163.1405,164.1285,0,1,1,1,1,F,W,W_F.png,training,1,2,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,164.1333,178.2327,1,[11.1007999999523],[11.1007999999523],curved and right,178.2417,179.2306,0,2,2,2,1,C,E,E_C.png,training,1,3,5,high,stripes,feet,E,W,F,C,40,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,179.2361,209.5673,1,[27.335799999952286],[27.335799999952286],curled and to the left. same as webbed and to the left,209.5739,210.5663,0,3,3,3,1,C,W,W_C.png,training,1,4,4,low,stripes,feet,E,W,F,C,40,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-06-04_16h04.25.489,explain2,2025.1.1,MacIntel,60.97560976,6a0102a61a9cddc2b509e682,6a21d5d599f968bc9253a998,6a21d99f20a6eee14b227154,,,,,,,,,,,,,,,,,,,,,,,210.5715,226.852,1,[13.284299999952282],[13.284299999952282],"webbed and right, similar to last time ",226.8585,227.8507,0,4,4,4,1,F,E,E_F.png,training,2,5,9,high,stripes,feet,E,W,F,C,40,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
