consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,231.297,231.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,231.298,239.995,1,[3.7000000000000455],[3.7000000000000455],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,239.995,271.427,1,[26.43199999999996],[26.43199999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,271.427,283.394,1,[7],[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,283.395,296.626,1,[8.232999999999947],[8.232999999999947],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,296.645,337.133,1,[37.5],[37.5],It could be that it is striped and has unwebbed feet.,337.134,338.126,0,0,0,0,1,C,W,W_C.png,training,1,1,6,low,feet,stripes,F,C,W,E,79,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,338.132,381.192,1,[40.06700000000001],[40.06700000000001],This one has webbed feet instead of not being webbed. I think that made a difference in receiving a lower fertility score than the previous one.,381.193,382.192,0,1,1,1,1,F,W,W_F.png,training,1,2,5,high,feet,stripes,F,C,W,E,79,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,382.197,426.694,1,[41.499000000000024],[41.499000000000024],"This one is striped, angled to the right and has a very low fertility rate. Previous ones were also striped but were angled the opposite way.",426.694,427.691,0,2,2,2,1,C,E,E_C.png,training,1,3,1,low,feet,stripes,F,C,W,E,79,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,427.694,634.422,1,[203.73000000000008],[203.73000000000008],Having webbed feet makes you more fertile,634.422,635.421,0,3,3,3,1,F,E,E_F.png,training,1,4,6,high,feet,stripes,F,C,W,E,79,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,635.424,654.389,1,[15.967999999999961],[15.967999999999961],This one also has webbed feet and its stripes are angled to the left.,654.39,655.388,0,4,4,4,1,F,W,W_F.png,training,2,5,10,high,feet,stripes,F,C,W,E,79,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,655.391,1060.284,1,[401.8950000000001],[401.8950000000001],Having no webbed feet results in lower fertility,1060.284,1061.283,0,5,5,5,1,C,W,W_C.png,training,2,6,4,low,feet,stripes,F,C,W,E,79,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,1061.288,1079.482,1,[15.200000000000045],[15.200000000000045],Webbed feet and having stripes angled to right results in higher fertility,1079.482,1080.483,0,6,6,6,1,F,E,E_F.png,training,2,7,9,high,feet,stripes,F,C,W,E,79,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-06-04_13h06.38.999,explain2,2025.1.1,MacIntel,34.48275862,60fd55f559e7795b518f7438,6a21d5d599f968bc9253a998,6a21da0e129483f0227fe6d9,,,,,,,,,,,,,,,,,,,,,,,1080.486,1090.617,1,[7.134999999999991],[7.134999999999991],It has no webbed feet,1090.617,1091.616,,,,,,,,,,,,,,,,,,,,,,,,1091.622,1097.783,1,[1.1619999999998072],[1.1619999999998072],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
