consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,3.629,3.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,3.629,10.621,1,[2],[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,10.621,20.458,1,[4.850999999999999],[4.850999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,20.458,31.728,1,[6.284999999999997],[6.284999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,31.729,44.948,1,[8.235],[8.235],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,,,,,,44.954,65.39,1,[17.439999999999984],[17.439999999999984],not enough data to draw a conclusion,65.391,66.389,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,feet,stripes,C,F,W,E,261,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,,,,,,66.395,84.095,1,[14.705000000000013],[14.705000000000013],not enough data to draw a conclusion,84.096,85.095,0,1,1,1,1,F,W,W_F.png,training,1,2,1,low,feet,stripes,C,F,W,E,261,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,,,,,,85.099,94.949,1,[6.852000000000004],[6.852000000000004],possibly un-webbed toes,94.949,95.948,0,2,2,2,1,C,W,W_C.png,training,1,3,4,high,feet,stripes,C,F,W,E,261,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,2026-06-04_13h14.43.958,explain2,2025.1.1,MacIntel,60.31363088,5f555b34dd31029278c460f6,6a21d5d599f968bc9253a998,6a21dc5bd8d3f57f57cfc0e1,,,,,,,,,,,,,,,,,,,,,,,95.955,110.17,1,[11.219000000000023],[11.219000000000023],unwebbed toes + upward stripes,110.17,111.169,0,3,3,3,1,C,E,E_C.png,training,1,4,6,high,feet,stripes,C,F,W,E,261,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
