consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,4.0241,4.0241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,4.0242,11.5451,1,[2.5377999999998124],[2.5377999999998124],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,11.5452,23.719,1,[7.17779999999982],[7.17779999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,23.7191,58.8729,1,[30.155800000000752],[30.155800000000752],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,58.873,69.109,1,[5.241300000000734],[5.241300000000734],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,,,,,,69.1114,106.5261,1,[34.424899999999454],[34.424899999999454],stripes are angled up and to the left and webbed feet,106.5262,107.5134,0,0,0,0,1,F,W,W_F.png,training,1,1,1,low,stripes,feet,E,W,C,F,60,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,,,,,,107.5149,128.1166,1,[17.61110000000056],[17.611200000000196],stripes are angled to the left and has curly feet,128.1167,129.1087,0,1,1,1,1,C,W,W_C.png,training,1,2,4,low,stripes,feet,E,W,C,F,60,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,,,,,,129.11,147.2426,1,[15.146600000000547],[15.146600000000547],stripes are angled to the right and have curly feet,147.2427,148.2395,0,2,2,2,1,C,E,E_C.png,training,1,3,10,high,stripes,feet,E,W,C,F,60,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060,2026-06-04_15h03.47.790,explain2,2025.1.1,Win32,71.94244604,69d293b1293ca6a76aa2e290,6a21d5d599f968bc9253a998,6a21d9e7e0e520cd7396f067,,,,,,,,,,,,,,,,,,,,,,,148.2406,160.8465,1,[9.617500000000007],[9.617500000000007],stripes are angled to the right and has webbed feet,160.8466,161.8402,0,3,3,3,1,F,E,E_F.png,training,1,4,8,high,stripes,feet,E,W,C,F,60,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
