consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,4,low,feet,stripes,C,F,E,W,65,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,849.5758,867.7336,1,[15.165699999809249],[15.165699999809249],webbed feet and right swooping stripes,867.7338,868.7324,0,8,8,8,1,F,W,W_F.png,training,3,9,3,low,feet,stripes,C,F,E,W,65,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,868.7417,882.4506,1,[10.714699999809113],[10.714699999809113],curled toes and right swooshed stripes,882.4508,883.4484,0,9,9,9,1,C,W,W_C.png,training,3,10,8,high,feet,stripes,C,F,E,W,65,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,883.4561,895.6424,1,[9.193499999999858],[9.193499999999858],his toes are not webbed,895.6426,896.6462,0,10,10,10,1,C,E,E_C.png,training,3,11,9,high,feet,stripes,C,F,E,W,65,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,896.657,906.3805,1,[6.732599999904778],[6.732599999904778],his stripes swoop to the left,906.3807,907.3802,0,11,11,11,1,F,E,E_F.png,training,3,12,8,low,feet,stripes,C,F,E,W,65,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,907.3906,920.5939,1,[10.214800000190735],[10.214800000190735],he has webbed feet,920.5941,921.5943,0,12,12,12,1,F,E,E_F.png,training,4,13,2,low,feet,stripes,C,F,E,W,65,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,921.5996,932.1435,1,[7.546200000286262],[7.546200000286262],he has webbed feet and swooshes go tot the right,932.1437,933.1423,0,13,13,13,1,F,W,W_F.png,training,4,14,1,low,feet,stripes,C,F,E,W,65,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,933.1497,941.7101,1,[5.565900000095326],[5.565900000095326],he has pointier toes ,941.7103,942.7072,0,14,14,14,1,C,E,E_C.png,training,4,15,7,high,feet,stripes,C,F,E,W,65,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,942.7115,956.3413,1,[10.632499999999936],[10.632599999904642],"he has pointy toes, not webbed feet",956.3415,957.3381,0,15,15,15,1,C,W,W_C.png,training,4,16,7,high,feet,stripes,C,F,E,W,65,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.3452,968.5374,1,[8.198899999618561],[8.198999999999842],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,2,low,feet,stripes,C,F,E,W,65,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5716,992.7517,"[5,3,4,9]",1,[1.0166000003814588],[1.0166000003814588],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,992.7596,1014.384,4,8.0995,Yes,3.288, Up/Right, Up/Right,19.2159,1,[5.215899999618387],[5.2159999999998945],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1014.3947,1020.4979,7,5.4202,Yes,1.7485, Curved/Pointy,1,4.2979,1,[0.6985999999046726],[0.6985999999046726],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.501,1024.3474,0,[],[],0,[],[],1,[1.8609999999998763],[1.8610999999045816],0,[],[],,,,,,,,,,,,,,,,
,065,2026-06-04_13h26.36.892,explain2,2025.1.1,Win32,59.52380952,66b62d378900b27a626cf2ba,6a21d5d599f968bc9253a998,6a21dea618afc976c2b26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3506,1035.312,3,8.0732,5,9.8926,1,[1.0673000001906985],[1.0673000001906985],,,,,,,
