consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,122.6617,122.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,122.662,217.5585,1,[89.91160000002387],[89.91160000002387],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,217.5586,238.3273,1,[15.776300000071501],[15.77640000009535],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,238.3276,257.1648,1,[13.845900000095412],[13.845900000095412],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,257.1652,289.0488,1,[26.892399999976135],[26.892399999976135],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,,,,,,289.0548,327.0398,1,[34.99599999999998],[34.99610000002383],He has angled strips,327.0404,328.0374,0,0,0,0,1,F,E,E_F.png,training,1,1,7,high,feet,stripes,F,C,W,E,139,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,,,,,,328.0416,344.1468,1,[13.11329999995229],[13.113399999976139],His strips are angled forward,344.1468,345.1441,0,1,1,1,1,F,W,W_F.png,training,1,2,8,high,feet,stripes,F,C,W,E,139,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,,,,,,345.1482,363.2381,1,[15.097700000047666],[15.097700000047666],because his tail is straight,363.2382,364.2319,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,feet,stripes,F,C,W,E,139,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139,2026-06-04_16h27.03.761,explain2,2025.1.1,Win32,60.24096386,5b82247316aa4400016aa924,6a21d5d599f968bc9253a998,6a21df62cedb2b1c679f3215,,,,,,,,,,,,,,,,,,,,,,,364.2346,381.1765,1,[13.946100000023819],[13.946200000047668],because his strips are angled backwards,381.1766,382.1707,0,3,3,3,1,C,E,E_C.png,training,1,4,3,low,feet,stripes,F,C,W,E,139,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
