consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,318.5334,325.2688,1,[3.746100000023887],[3.746100000023887],angle of stripes,0,[],[],325.269,326.2678,0,4,4,4,1,C,E,E_C.png,training,2,5,5,high,stripes,feet,E,W,C,F,8,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,326.2771,346.0679,1,[16.801699999928474],[16.801699999928474],angle of stripeshue of skin,1,[328.7043999999762],[328.7043999999762],346.0681,347.0663,0,5,5,5,1,F,E,E_F.png,training,2,6,10,high,stripes,feet,E,W,C,F,8,10_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,347.0767,367.7488,1,[17.68419999992841],[17.68419999992841],the angle of stripes?,1,[355.331],[355.33110000002387],367.749,368.7472,0,6,6,6,1,F,W,W_F.png,training,2,7,1,low,stripes,feet,E,W,C,F,8,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,368.7578,375.1256,1,[3.3798999999761463],[3.3798999999761463],the angle of stripes,1,[370.4682000000478],[370.4682000000478],375.1256,376.1242,0,7,7,7,1,C,W,W_C.png,training,2,8,1,low,stripes,feet,E,W,C,F,8,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,376.1342,381.5037,1,[2.3811999999284126],[2.3811999999284126],the angle of stripes,0,[],[],381.5038,382.5016,0,8,8,8,1,F,E,E_F.png,training,3,9,7,high,stripes,feet,E,W,C,F,8,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,382.5116,387.9978,1,[2.4971999999285117],[2.4971999999285117],the angle of stripes....,0,[],[],387.9979,388.9963,0,9,9,9,1,C,W,W_C.png,training,3,10,3,low,stripes,feet,E,W,C,F,8,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,389.0063,394.1092,1,[2.1142000000476173],[2.1143000000714665],the angle of stripes?,0,[],[],394.1094,395.1078,0,10,10,10,1,C,E,E_C.png,training,3,11,10,high,stripes,feet,E,W,C,F,8,10_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,395.1177,403.9666,1,[5.86099999999999],[5.86099999999999],the angle of struipes,0,[],[],403.9668,404.9654,0,11,11,11,1,F,W,W_F.png,training,3,12,3,low,stripes,feet,E,W,C,F,8,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,404.9746,412.4096,1,[4.446000000000026],[4.446000000000026],angle of stripes on skin.,0,[],[],412.4097,413.4081,0,12,12,12,1,C,E,E_C.png,training,4,13,10,high,stripes,feet,E,W,C,F,8,10_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,413.417,511.1957,1,[94.78949999999998],[94.78949999999998],angle of stripes,0,[],[],511.1958,512.1888,0,13,13,13,1,C,W,W_C.png,training,4,14,5,low,stripes,feet,E,W,C,F,8,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,512.1983,523.2314,1,[8.05919999992841],[8.05919999992841],i feel like I'm missing something...angle of stripes?,0,[],[],523.2315,524.2337,0,14,14,14,1,F,W,W_F.png,training,4,15,3,low,stripes,feet,E,W,C,F,8,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,524.2429,540.1149,1,[12.888200000047618],[12.888200000047618],I don;'t seee a difference other than the angle of stripes,0,[],[],540.115,541.1137,0,15,15,15,1,F,E,E_F.png,training,4,16,6,high,stripes,feet,E,W,C,F,8,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1148,544.6773,1,[0.5662000000476155],[0.5662000000476155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,9,high,stripes,feet,E,W,C,F,8,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,544.6998,558.9644,"[8,3,5,9]",1,[0.77439999997614],[0.77439999997614],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9684,575.0839,6,10.095,Yes,8.1641, Up/Right, Up/Right,15.2406,1,[0.8819000000953565],[0.8819000000953565],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0893,582.0442,,,No,6.2292,,,,1,[0.7324999999999591],[0.7324999999999591],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0447,586.33,0,[],[],0,[],[],1,[2.28680000007148],[2.28680000007148],0,[],[],,,,,,,,,,,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3306,596.0212,All the time - 7,6.627,Not at all - 1,9.1611,1,[0.5281000000238691],[0.5281000000238691],,,,,,,,
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,596.0215,622.328,"I didn't even notice the feet, sorry. ",1,[25.310600000023783],[25.310600000023783],
,008,2026-05-26_09h59.02.910,explain2,2025.1.1,Win32,60.97560976,60ef2700e476748689a999f7,6a1467432e19321b0c7d6ab2,6a15a54499fdaef851c830c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
