consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,281.6639,302.4648,1,[17.82879999999983],[17.82879999999983],The lines are differentSome lines are faded,1,[282.69120000000015],[282.76020000000017],302.4649,303.4583,0,4,4,4,1,C,W,W_C.png,training,2,5,6,high,feet,stripes,C,F,W,E,13,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,303.4832,315.8246,1,[9.381500000000017],[9.381600000000105],The woods darker,1,[304.4679000000003],[304.54430000000025],315.8247,316.8387,0,5,5,5,1,F,W,W_F.png,training,2,6,4,low,feet,stripes,C,F,W,E,13,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,316.8459,339.7324,1,[19.90100000000001],[19.9011000000001],Different gender,1,[317.99249999999995],[318.04749999999996],339.7327,340.7292,0,6,6,6,1,C,E,E_C.png,training,2,7,4,high,feet,stripes,C,F,W,E,13,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,340.7376,363.9929,1,[20.287100000000066],[20.287100000000066],He has lighter lines,1,[345.56949999999995],[345.6595],363.9931,364.9903,0,7,7,7,1,F,E,E_F.png,training,2,8,5,low,feet,stripes,C,F,W,E,13,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,364.9971,373.5828,1,[5.591800000000262],[5.591800000000262],It looks almost the same,1,[365.962],[366.04499999999996],373.5829,374.5796,0,8,8,8,1,C,W,W_C.png,training,3,9,9,high,feet,stripes,C,F,W,E,13,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,374.5869,390.1985,1,[12.641199999999685],[12.641199999999685],Im not sure it looks the same,1,[375.58520000000016],[375.68260000000004],390.1985,391.1962,0,9,9,9,1,F,E,E_F.png,training,3,10,2,low,feet,stripes,C,F,W,E,13,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,391.2032,421.8807,1,[27.69669999999968],[27.69669999999968],There somewhat different,1,[392.6389000000003],[392.7324000000003],421.8809,422.8785,0,10,10,10,1,F,W,W_F.png,training,3,11,6,low,feet,stripes,C,F,W,E,13,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,422.8877,437.0122,1,[11.155500000000018],[11.155600000000106],Not sure,1,[423.8541000000001],[423.967],437.0122,437.994,0,11,11,11,1,C,E,E_C.png,training,3,12,3,high,feet,stripes,C,F,W,E,13,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,438.0014,453.8159,1,[12.845300000000236],[12.845300000000236],Some of it is the same,1,[439.03030000000024],[439.08160000000004],453.816,454.8111,0,12,12,12,1,C,E,E_C.png,training,4,13,7,high,feet,stripes,C,F,W,E,13,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,454.8293,467.3459,1,[9.525100000000123],[9.525100000000123],Not the same as pictures,1,[456.02990000000034],[456.09960000000007],467.346,468.341,0,13,13,13,1,F,E,E_F.png,training,4,14,1,low,feet,stripes,C,F,W,E,13,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,468.3481,483.5445,1,[12.207499999999982],[12.207499999999982],Darker reptiles,1,[469.74949999999995],[469.8189000000003],483.5446,484.5262,0,14,14,14,1,C,W,W_C.png,training,4,15,9,high,feet,stripes,C,F,W,E,13,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,484.5333,494.8734,1,[7.3457999999998265],[7.3457999999998265],Darker lines,1,[485.5484000000003],[485.64240000000035],494.8735,495.87,0,15,15,15,1,F,W,W_F.png,training,4,16,4,low,feet,stripes,C,F,W,E,13,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8711,501.3258,1,[2.454900000000407],[2.454900000000407],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,9,high,feet,stripes,C,F,W,E,13,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,501.3669,523.1531,"[10,7,8,6]",1,[0.8250000000000455],[0.8250000000000455],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.1583,567.3934,6,24.147,Yes,18.4547, Curved/Pointy, Curved/Pointy,42.4463,1,[1.8171000000000959],[1.8171000000000959],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.4024,584.9581,5,16.897,Yes,7.3979, Up/Right,1,12.5559,1,[0.6848999999998568],[0.6848999999998568],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9589,596.3373,0,[],[],0,[],[],1,[9.392600000000016],[9.392600000000016],0,[],[],,,,,,,,,,,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.3384,627.7839,5,24.3537,3,29.7122,1,[1.7313999999998941],[1.7313999999998941],,,,,,,,
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,627.7844,632.6744,,1,[3.8913999999998623],[3.891499999999951],
,013,2026-05-26_08h58.18.864,explain2,2025.1.1,Win32,59.52380952,69e650105f6720a26b9359d6,6a1467432e19321b0c7d6ab2,6a15a63a2d589c74c51707ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
