consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,279.7414,313.9843,1,[31.24339999997619],[31.24339999997619],Was able to have many babies and kept them alive,313.9845,314.9833,0,4,4,4,1,F,W,W_F.png,training,2,5,9,high,stripes,feet,W,E,C,F,170,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,314.9927,336.3735,1,[18.39129999995231],[18.39129999995231],Lines point to the left,336.3736,337.3703,0,5,5,5,1,C,W,W_C.png,training,2,6,10,high,stripes,feet,W,E,C,F,170,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,337.3797,350.0642,1,[9.690400000035709],[9.690400000035709],Lines go to the right,350.0643,351.0643,0,6,6,6,1,C,E,E_C.png,training,2,7,1,low,stripes,feet,W,E,C,F,170,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,351.0793,369.7931,1,[15.72609999996422],[15.72609999996422],Lines to the right ,369.7932,370.795,,,,,,,,,,,,,,,,,,,,,,,,370.8217,381.4984,1,[5.680600000023844],[5.680600000023844],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.5101,392.4929,,,No,10.2324,,,1,[0.7451999999880741],[0.7451999999880741],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.4986,409.1761,6,6.0392,Yes,1.9065,0,13.7473,1,[2.929200000047672],[2.929200000047672],0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,Up/Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.1779,410.1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,4,low,stripes,feet,W,E,C,F,170,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,410.1827,444.6981,1,[31.522800000011955],[31.522800000011955],Stripes to the left and curved feet,444.6983,445.6965,0,8,8,8,1,C,W,W_C.png,training,3,9,10,high,stripes,feet,W,E,C,F,170,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,445.7055,462.7425,1,[14.046500000000037],[14.046500000000037],Lines to the right ,462.7427,463.7401,0,9,9,9,1,C,E,E_C.png,training,3,10,3,low,stripes,feet,W,E,C,F,170,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,463.7566,479.7924,1,[13.043399999976145],[13.043399999976145],Lines to the right,479.7925,480.7919,0,10,10,10,1,F,E,E_F.png,training,3,11,3,low,stripes,feet,W,E,C,F,170,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,480.801,496.2894,1,[12.498100000023783],[12.498100000023783],Line to the left ,496.2895,497.2871,0,11,11,11,1,F,W,W_F.png,training,3,12,8,high,stripes,feet,W,E,C,F,170,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,497.2942,508.5181,1,[8.226199999988125],[8.226199999988125],Line to right,508.5181,509.516,0,12,12,12,1,F,E,E_F.png,training,4,13,4,low,stripes,feet,W,E,C,F,170,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,509.5219,536.2452,1,[23.731499999999983],[23.731499999999983],Rounded feet,536.2453,537.2389,0,13,13,13,1,F,W,W_F.png,training,4,14,5,high,stripes,feet,W,E,C,F,170,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,537.2489,561.3199,1,[21.079899999976192],[21.079899999976192],Lines to the left and curved foot,561.3201,562.3209,0,14,14,14,1,C,W,W_C.png,training,4,15,9,high,stripes,feet,W,E,C,F,170,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,562.3291,575.7902,1,[10.479000000000042],[10.479000000000042],Lines to right,575.7903,576.7888,0,15,15,15,1,C,E,E_C.png,training,4,16,3,low,stripes,feet,W,E,C,F,170,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7947,582.0244,1,[2.238999999999919],[2.238999999999919],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,6,low,stripes,feet,W,E,C,F,170,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0636,597.4146,"[3,9,7,1]",1,[0.8997000000476874],[0.8997000000476874],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,597.4234,609.8634,6,11.7036,Yes,5.5647,Up/Left,Up/Left,9.0178,1,[0.7453999999761436],[0.7453999999761436],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,609.8687,623.5514,2,12.9572,Yes,7.9786, Curved/Pointy,1,11.3135,1,[0.7345000000000255],[0.7345000000000255],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.5523,641.105,0,[],[],0,[],[],1,[15.559100000023818],[15.559100000023818],0,[],[],,,,,,,,,,,,,,,,
,170,2026-06-04_15h30.14.496,explain2,2025.1.1,Linux armv81,89.28571429,68b5b1cf488ac6efc256f576,6a21d5d599f968bc9253a998,6a21e016c70761d9211ffd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.1061,656.5143,5,9.1786,5,14.6623,1,[0.7438999999761791],[0.7438999999761791],,,,,,,
