consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,75.2728,75.2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,75.2733,221.4546,1,[141.19089999997615],[141.19089999997615],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,221.455,289.3323,1,[62.87910000002387],[62.87910000002387],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,289.3366,493.6016,1,[199.26910000002385],[199.26910000002385],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,493.6025,568.7297,1,[70.12879999995232],[70.12889999997617],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,,,,,,568.7399,633.9263,1,[62.195600000023774],[62.195600000023774],This reptile got a 6 fertility score because it is young and it was on the right environment and season to reproduce.,0,[],[],633.9274,634.9247,0,0,0,0,1,C,W,W_C.png,training,1,1,6,high,feet,stripes,C,F,E,W,9,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,,,,,,634.93,716.8541,1,[78.92860000002383],[78.92860000002383],This reptile received 8 fertility score because it is young. It grew up and mated on the right environment.,0,[],[],716.8552,717.852,0,1,1,1,1,F,E,E_F.png,training,1,2,8,low,feet,stripes,C,F,E,W,9,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,,,,,,717.857,813.4637,1,[92.61020000004771],[92.61020000004771],This reptile had a 3 fertility score because maybe it did not have the proper nutrition.,0,[],[],813.4643,814.462,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,feet,stripes,C,F,E,W,9,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-26_09h52.20.612,explain2,2025.1.1,Win32,59.52380952,69f7530aea946a81ffde1946,6a1467432e19321b0c7d6ab2,6a15a54dbf81f9abe1004fee,,,,,,,,,,,,,,,,,,,,,,,,,,814.4674,866.21,1,[48.74629999995227],[48.74629999995227],This reptile had a 7 fertility score because he is young and was on the right environment.,0,[],[],866.2106,867.2083,0,3,3,3,1,C,E,E_C.png,training,1,4,7,high,feet,stripes,C,F,E,W,9,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
