consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,7.1847,7.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,7.1854,22.3751,1,[10.200500000000005],[10.200500000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,22.3755,37.9569,1,[10.582499999999996],[10.582499999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,37.9572,59.6413,1,[16.700200000047687],[16.700200000047687],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,59.6417,77.091,1,[12.450200000047687],[12.450200000047687],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,,,,,,77.1003,135.3913,1,[55.30020000004768],[55.30020000004768],"It only has 3 legs so something must be wrong with it.Stripes don't much color. smiling, so he is happy.",135.3917,136.3906,0,0,0,0,1,F,E,E_F.png,training,1,1,6,high,feet,stripes,F,C,W,E,59,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,,,,,,136.3981,164.258,1,[24.86720000004769],[24.867300000071538],got some funky claws. Also only has 3 legs.,164.2582,165.2567,0,1,1,1,1,C,E,E_C.png,training,1,2,2,low,feet,stripes,F,C,W,E,59,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,,,,,,165.2631,207.5568,1,[39.298800000071566],[39.298800000071566],The stripes are more powerful.,207.5571,208.5566,0,2,2,2,1,C,W,W_C.png,training,1,3,8,low,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-06-04_15h23.30.310,explain2,2025.1.1,MacIntel,60.24096386,6a1c8837364828f56eb73465,6a21d5d599f968bc9253a998,6a21de7c77f189f1a29ce45b,,,,,,,,,,,,,,,,,,,,,,,208.5611,232.174,1,[20.61710000002381],[20.61710000002381],The webbed feet add to the fertility score.,232.1742,233.173,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,feet,stripes,F,C,W,E,59,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
