consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,273.5787,326.118,1,[49.55709999990461],[49.55709999990461],The webbed toes help it mate easier and the stripes might make it more appealing,0,[],[],326.118,327.1188,0,4,4,4,1,F,W,W_F.png,training,2,5,8,high,feet,stripes,F,C,W,E,11,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,327.1215,422.1886,1,[92.08479999995234],[92.08479999995234],it might have had rougher skin compared to the other webbed toe reptile,1,[360.8898000001907],[360.95910000014305],422.1886,423.1885,0,5,5,5,1,F,E,E_F.png,training,2,6,6,high,feet,stripes,F,C,W,E,11,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,423.1916,483.0415,1,[56.863700000047686],[56.863700000047686],I think the claws make a huge difference because maybe they have a hard time climbing things to get to each other,1,[427.48],[427.5492000000477],483.0416,484.0409,0,6,6,6,1,C,E,E_C.png,training,2,7,4,low,feet,stripes,F,C,W,E,11,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,484.0438,517.6788,1,[30.652699999809272],[30.652699999809272],"again, the claws seem to affect the mating",0,[],[],517.6788,518.6796,0,7,7,7,1,C,W,W_C.png,training,2,8,3,low,feet,stripes,F,C,W,E,11,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,518.6824,568.868,1,[47.20189999985689],[47.20189999985689],"if this is a different mating season, maybe other clawed reptiles are almost evolving so they are having more success that way",0,[],[],568.868,569.8693,0,8,8,8,1,C,W,W_C.png,training,3,9,6,low,feet,stripes,F,C,W,E,11,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,569.872,670.8967,1,[98.03879999995229],[98.03879999995229],this one almost seems to have a different skin texture than the others and maybe that is cause for concern with the other breeding pairs,1,[585.7068000001908],[585.7541000001431],670.8968,671.8986,0,9,9,9,1,C,E,E_C.png,training,3,10,3,low,feet,stripes,F,C,W,E,11,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,671.901,716.5123,1,[41.62709999990466],[41.62709999990466],The pattern and the webbed toes seem to really help them be successful ,0,[],[],716.5124,717.5126,0,10,10,10,1,F,E,E_F.png,training,3,11,7,high,feet,stripes,F,C,W,E,11,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,717.5154,755.3548,1,[34.853500000000054],[34.853500000000054],"Again, the webbed toes and the left tilted stripes ",0,[],[],755.3549,756.3554,0,11,11,11,1,F,W,W_F.png,training,3,12,9,high,feet,stripes,F,C,W,E,11,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,756.3584,792.9492,1,[33.60460000014314],[33.60460000014314],"compared to the other way the stripes go, the left tilted stripes seem to be more desireable to them",0,[],[],792.9493,793.9472,0,12,12,12,1,C,W,W_C.png,training,4,13,5,low,feet,stripes,F,C,W,E,11,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,793.9498,835.0292,1,[38.09500000000003],[38.09500000000003],The claws and the right tilted stripes are least desireable among them,0,[],[],835.0292,836.0294,0,13,13,13,1,C,E,E_C.png,training,4,14,4,low,feet,stripes,F,C,W,E,11,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,836.0319,865.5624,1,[26.546199999809346],[26.546199999809346],Maybe this season the conditions were not right for them to breed properly,0,[],[],865.5624,866.5607,0,14,14,14,1,F,W,W_F.png,training,4,15,4,high,feet,stripes,F,C,W,E,11,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,866.5636,894.3919,1,[24.842200000047683],[24.842200000047683],"Again, I think outside sources were at play and maybe the living conditions were off",0,[],[],894.3919,895.3935,0,15,15,15,1,F,E,E_F.png,training,4,16,5,high,feet,stripes,F,C,W,E,11,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.3939,900.1333,1,[1.7527000000476392],[1.7527000000476392],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,W,E,11,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,900.1523,914.2482,"[3,4,9,8]",1,[0.8332999999522599],[0.8332999999522599],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.2495,931.6853,5,16.2006,Yes,7.5405,Up/Left,Up/Left,12.2615,1,[1.2517999999523681],[1.2517999999523681],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.6874,942.9344,6,10.4248,Yes,4.735,Webbed,0,6.6287,1,[0.8387999999522435],[0.8387999999522435],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.9347,948.4702,0,[],[],0,[],[],1,[3.5379000000953056],[3.5379000000953056],0,[],[],,,,,,,,,,,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.4706,961.2179,5,8.1067,5,12.0585,1,[0.6869000000953065],[0.6869000000953065],,,,,,,,
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,961.2181,1008.7194,one of them looked as if the skin texture was different. it almost looked like it has hair instead of smooth skin,1,[46.50329999995222],[46.50329999995222],
,011,2026-05-26_09h53.24.004,explain2,2025.1.1,Win32,59.88023952,69de8f3bde899f9d48624be8,6a1467432e19321b0c7d6ab2,6a15a5bd02388b953c030ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
