consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,3.1503,3.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,3.1505,9.5944,1,[1.4483999999761608],[1.4483999999761608],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,9.5946,21.6989,1,[7.10979999998213],[7.10979999998213],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,21.6991,35.9514,1,[9.257399999976158],[9.257399999976158],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,35.9517,58.9953,1,[18.048900000005972],[18.048900000005972],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,,,,,,59.0021,151.788,1,[89.7946999999881],[89.7946999999881],The reptile has short webbed feet which is not good for climbing and escaping from predators in trees,151.7889,152.7859,0,0,0,0,1,F,W,W_F.png,training,1,1,3,low,feet,stripes,C,F,W,E,53,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,,,,,,152.7922,181.5085,1,[25.72459999999404],[25.72470000001789],The reptile is too big for climbing fast and hiding in trees,181.5087,182.5063,0,1,1,1,1,F,E,E_F.png,training,1,2,5,low,feet,stripes,C,F,W,E,53,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,,,,,,182.5115,209.2033,1,[23.699099999994047],[23.699099999994047],The reptile has clawed shaped feet helping it climb better,209.2033,210.2001,0,2,2,2,1,C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,W,E,53,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053,2026-06-04_14h36.59.122,explain2,2025.1.1,Win32,60.60606061,69a7b52669c5c8c4ec5103d4,6a21d5d599f968bc9253a998,6a21efae0a1d2e82fa20a8a9,,,,,,,,,,,,,,,,,,,,,,,210.2025,241.1661,1,[27.9723000000119],[27.972400000005962],The reptile has clawed feet allowing it to climb trees and escape predators better,241.1667,242.164,0,3,3,3,1,C,W,W_C.png,training,1,4,9,high,feet,stripes,C,F,W,E,53,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
