consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,3.353,3.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,3.353,53.923,1,[45.979],[45.979],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,53.924,63.069,1,[4.149000000000001],[4.150000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,63.07,73.88,1,[5.814000000000021],[5.814000000000021],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,73.881,87.437,1,[8.556999999999988],[8.556999999999988],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,87.456,105.839,1,[15.384000000000015],[15.384000000000015],It has angled stripes and webbed feet,105.84,106.837,0,0,0,0,1,F,W,W_F.png,training,1,1,5,high,stripes,feet,W,E,F,C,158,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,106.843,117.067,1,[7.22999999999999],[7.22999999999999],"It has angled strips, despite its non-webbed feet",117.069,118.071,0,1,1,1,1,C,W,W_C.png,training,1,2,5,high,stripes,feet,W,E,F,C,158,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,118.088,124.505,1,[3.437000000000012],[3.437000000000012],Its striped are angled,124.506,125.5,0,2,2,2,1,F,E,E_F.png,training,1,3,5,low,stripes,feet,W,E,F,C,158,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,125.503,142.503,1,[14.014999999999986],[14.014999999999986],It has a higher angle in its stripes and non-webbed feet,142.506,143.504,0,3,3,3,1,C,E,E_C.png,training,1,4,3,low,stripes,feet,W,E,F,C,158,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,143.52,159.206,1,[12.700999999999993],[12.700999999999993],It has curly feet and stripes angled from top left to bottom right,159.207,160.206,0,4,4,4,1,C,W,W_C.png,training,2,5,7,high,stripes,feet,W,E,F,C,158,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,160.214,192.359,1,[29.150000000000006],[29.150000000000006],It has angled strips from top left to bottom right AND webbed feet!,192.361,193.35,0,5,5,5,1,F,W,W_F.png,training,2,6,9,high,stripes,feet,W,E,F,C,158,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,193.364,207.59,1,[11.23599999999999],[11.23599999999999],Its stripes are angled too steeply and it has nonwebbed feet,207.593,208.587,0,6,6,6,1,C,E,E_C.png,training,2,7,2,low,stripes,feet,W,E,F,C,158,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,208.604,250.637,1,[39.04899999999998],[39.04899999999998],"Despite its webbed feet, its stripes are angled too steep",250.638,251.636,,,,,,,,,,,,,,,,,,,,,,,,251.642,282.357,1,[25.720000000000027],[25.721000000000004],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.366,301.006,4,16.628,Yes,6.316,Up/Left,10.677,1,[3.784999999999968],[3.784999999999968],Up/Left,0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.014,306.04,3,4.65,Yes,1.991,0,3.735,1,[0.367999999999995],[0.367999999999995],Webbed,0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2026-06-04_16h07.30.449,explain2,2025.1.1,Linux x86_64,58.82352941,653d6ce254266dc6f45bb814,6a21d5d599f968bc9253a998,6a21dabe77362398cd2d46bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.045,307.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
