tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,tail_high,tail_low,tail_rel,color_rel,shape_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,S,T_B_S.png,training,1,1,4,low,shape,tail,color,C,S,N,T,L2,I1,L1,B,Y,98,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
N,Y,S,N_Y_S.png,training,1,2,4,medium,shape,tail,color,C,S,N,T,H2,I2,L1,B,Y,98,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
T,B,C,T_B_C.png,training,1,3,5,medium,shape,tail,color,C,S,N,T,L2,I1,H1,B,Y,98,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
T,Y,C,T_Y_C.png,training,1,4,5,medium,shape,tail,color,C,S,N,T,L2,I2,H1,B,Y,98,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
T,Y,S,T_Y_S.png,training,1,5,3,low,shape,tail,color,C,S,N,T,L2,I2,L1,B,Y,98,3_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
N,Y,C,N_Y_C.png,training,1,6,6,high,shape,tail,color,C,S,N,T,H2,I2,H1,B,Y,98,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
N,B,C,N_B_C.png,training,1,7,5,high,shape,tail,color,C,S,N,T,H2,I1,H1,B,Y,98,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
N,B,S,N_B_S.png,training,1,8,7,medium,shape,tail,color,C,S,N,T,H2,I1,L1,B,Y,98,7_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
T,Y,C,T_Y_C.png,training,2,9,6,medium,shape,tail,color,C,S,N,T,L2,I2,H1,B,Y,98,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
T,Y,S,T_Y_S.png,training,2,10,3,low,shape,tail,color,C,S,N,T,L2,I2,L1,B,Y,98,3_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","high,medium,medium,medium,low,medium,low,high"
