consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,12.4898,12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,12.4901,27.6222,1,[10.133300000000048],[10.133300000000048],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,27.6223,44.4062,1,[11.783999999999999],[11.783999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,44.4072,65.7273,1,[16.33640000000014],[16.33640000000014],4,"[50.64169999999996,51.09189999999991,63.65930000000005,63.908099999999855]","[50.72730000000005,51.14319999999996,63.742,63.943199999999955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,65.7274,74.8069,1,[4.084199999999953],[4.084199999999953],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,,,,,,74.8101,167.317,1,[89.50999999999998],[89.50999999999998],Not enough information but perhaps the combination of downward stripes to the right and sharp claws influenced it.,1,[102.44890000000015],[102.52340000000015],167.3172,168.3089,0,0,0,0,1,C,W,W_C.png,training,1,1,5,low,stripes,feet,E,W,C,F,4,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,,,,,,168.3109,209.2103,1,[37.90080000000029],[37.90089999999989],This reptile has downward stripes facing left and sharp claws. ,1,[173.65069999999994],[173.70840000000013],209.2105,210.2098,0,1,1,1,1,C,E,E_C.png,training,1,2,9,high,stripes,feet,E,W,C,F,4,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,,,,,,210.2116,238.5383,1,[25.328699999999714],[25.328699999999714],This reptile has downward stripes facing left and webbed feet.,1,[214.15040000000013],[214.20650000000023],238.5385,239.527,0,2,2,2,1,F,E,E_F.png,training,1,3,7,high,stripes,feet,E,W,C,F,4,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-05-26_09h49.35.849,explain2,2025.1.1,Win32,59.88023952,69fe17bc52858b6dd0888c7a,6a1467432e19321b0c7d6ab2,6a15a4e2ab172664800c8d86,,,,,,,,,,,,,,,,,,,,,,,,,,239.5286,257.3305,1,[14.816200000000208],[14.816200000000208],This reptile has downward stripes facing right and webbed feet.,3,"[241.11830000000003,241.29350000000022,241.82080000000005]","[241.15759999999986,241.31090000000015,241.85530000000003]",257.3307,258.3268,0,3,3,3,1,F,W,W_F.png,training,1,4,7,low,stripes,feet,E,W,C,F,4,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
