consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,63.4188,63.4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,63.4195,83.6016,1,[15.193100000023833],[15.193100000023833],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,83.6019,107.5994,1,[19.00819999992848],[19.00819999992848],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,107.6022,147.2143,1,[34.62360000002383],[34.62370000004768],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,147.2146,168.7711,1,[16.557000000000016],[16.557000000000016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,168.7826,274.0939,1,[102.32170000004771],[102.32170000004771],eye size and pattern somewhat uneven,1,[183.62660000002384],[183.76739999997613],274.0943,275.0829,0,0,0,0,1,F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,275.0955,303.9082,1,[25.824899999976196],[25.825000000000045],small feet,0,[],[],303.9083,304.8974,0,1,1,1,1,C,E,E_C.png,training,1,2,5,low,feet,stripes,F,C,E,W,3,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,304.9031,328.4562,1,[20.557500000000005],[20.557500000000005],uneven pattern distribution,0,[],[],328.4563,329.4466,0,2,2,2,1,C,W,W_C.png,training,1,3,4,low,feet,stripes,F,C,E,W,3,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,329.453,365.8717,1,[33.424499999999966],[33.424499999999966],"much better pattern and eye size, appears healthy and content",0,[],[],365.8718,366.8691,0,3,3,3,1,F,E,E_F.png,training,1,4,7,high,feet,stripes,F,C,E,W,3,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-05-26_08h49.38.509,explain2,2025.1.1,Win32,59.52380952,6a1369aee33a79a43d8f568c,6a1467432e19321b0c7d6ab2,6a15a4d12c43b3fef37b3db4,,,,,,,,,,,,,,,,,,,,,,,,,,366.8747,423.538,1,[53.67490000009536],[53.67490000009536],"healthy-looking, great paws",1,[379.9853999999762],[380.1176000000239],423.5385,424.5353,0,4,4,4,1,F,W,W_F.png,training,2,5,9,high,feet,stripes,F,C,E,W,3,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
