consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,578.4678,608.2005,1,[26.734399999976176],[26.734399999976176],Stipes are almost verticle and reptile looks a little bit more darker,0,[],[],608.2007,609.196,0,14,14,14,1,F,E,E_F.png,training,4,15,3,low,stripes,feet,W,E,C,F,14,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,609.2072,637.9494,1,[25.75039999997614],[25.750499999999988],Stipes more so horizontal with a little spacing and reptile looks brighter,0,[],[],637.9497,638.947,0,15,15,15,1,F,W,W_F.png,training,4,16,3,high,stripes,feet,W,E,C,F,14,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.9492,645.6303,1,[3.682700000047589],[3.6827999999522945],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,1,low,stripes,feet,W,E,C,F,14,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,645.6487,689.2193,"[9,5,4,3]",1,[5.304100000023823],[5.304100000023823],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2244,727.0342,,,No,25.1701,,,1,[12.650100000023826],[12.650100000023826],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0415,765.4552,5,36.0349,Yes,16.0837,0,27.3874,1,[7.270999999999958],[7.270999999999958],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,Up/Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.4563,772.852,0,[],[],0,[],[],1,[5.400299999952381],[5.400299999952381],0,[],[],,,,,,,,,,,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.8541,808.3199,All the time - 7,19.9464,All the time - 7,30.1373,1,[5.317699999928436],[5.317699999928436],,,,,,,,
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,808.3209,837.8053,Some reptiles appeared to look darker/lighter,1,[28.483999999999924],[28.483999999999924],
,014,2026-05-26_11h04.30.434,explain2,2025.1.1,Win32,59.88023952,6a04cfd5f238e290a0746a15,6a1467432e19321b0c7d6ab2,6a15b65c2c69c1cdfa30ff94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
