,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.9028677115420152,0.30609425622460407,2.94963950868622,0.003181449021618463,0.30293399346721595,1.5028014296168144
task[T.predict],-0.5134029447802911,0.4166182975204881,-1.2323101213648529,0.21783326040702156,-1.3299598032208406,0.30315391366025846
wing_relevant,-0.06453852113757232,0.4280428958886253,-0.15077582587508923,0.8801525563912284,-0.9034871809175059,0.7744101386423613
task[T.predict]:wing_relevant,0.7990038510282477,0.6041696034881048,1.3224827042196254,0.1860074649982848,-0.38514681236228265,1.983154514418778
wing_high,0.19574457712609444,0.44300992794495697,0.44185144570939566,0.6585967079815735,-0.6725389264397057,1.0640280806918945
task[T.predict]:wing_high,0.050779422832177915,0.6009178218811707,0.08450310671967283,0.9326564328731861,-1.126997865723172,1.2285567113875278
wing_relevant:wing_high,0.8266785731844686,0.6714642122735865,1.23115805440371,0.21826375605297477,-0.4893670997793187,2.142724246148256
task[T.predict]:wing_relevant:wing_high,-1.1986038396840137,0.9029817598302499,-1.327384331560958,0.1843815800507298,-2.9684155676479005,0.571207888279873
