feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,3,low,stripes,feet,W,E,C,F,22,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,1,2,10,high,stripes,feet,W,E,C,F,22,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,1,3,7,high,stripes,feet,W,E,C,F,22,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,1,4,6,low,stripes,feet,W,E,C,F,22,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,2,5,9,high,stripes,feet,W,E,C,F,22,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,2,6,6,high,stripes,feet,W,E,C,F,22,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,2,7,5,low,stripes,feet,W,E,C,F,22,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,2,8,6,low,stripes,feet,W,E,C,F,22,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
