feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,E,W,19,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,1,2,1,low,feet,stripes,F,C,E,W,19,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,1,3,10,high,feet,stripes,F,C,E,W,19,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,1,4,6,low,feet,stripes,F,C,E,W,19,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,E,E_C.png,training,2,5,4,low,feet,stripes,F,C,E,W,19,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,W,W_F.png,training,2,6,7,high,feet,stripes,F,C,E,W,19,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
F,E,E_F.png,training,2,7,8,high,feet,stripes,F,C,E,W,19,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
C,W,W_C.png,training,2,8,1,low,feet,stripes,F,C,E,W,19,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high"
