feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,1,low,feet,stripes,C,F,W,E,37,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,1,2,10,high,feet,stripes,C,F,W,E,37,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,1,3,6,high,feet,stripes,C,F,W,E,37,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
F,W,W_F.png,training,1,4,6,low,feet,stripes,C,F,W,E,37,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,2,5,10,high,feet,stripes,C,F,W,E,37,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,37,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
F,E,E_F.png,training,2,7,1,low,feet,stripes,C,F,W,E,37,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
F,W,W_F.png,training,2,8,3,low,feet,stripes,C,F,W,E,37,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high"
