feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,3,high,feet,stripes,C,F,W,E,69,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
F,W,W_F.png,training,1,2,4,low,feet,stripes,C,F,W,E,69,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
C,W,W_C.png,training,1,3,7,high,feet,stripes,C,F,W,E,69,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
F,E,E_F.png,training,1,4,2,low,feet,stripes,C,F,W,E,69,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
F,W,W_F.png,training,2,5,1,low,feet,stripes,C,F,W,E,69,1_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
C,E,E_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,69,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
C,W,W_C.png,training,2,7,7,high,feet,stripes,C,F,W,E,69,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
F,E,E_F.png,training,2,8,4,low,feet,stripes,C,F,W,E,69,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low"
