feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,F,C,74,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,1,2,7,high,stripes,feet,W,E,F,C,74,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,1,3,6,low,stripes,feet,W,E,F,C,74,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,1,4,1,low,stripes,feet,W,E,F,C,74,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,E,E_F.png,training,2,5,3,low,stripes,feet,W,E,F,C,74,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,E,E_C.png,training,2,6,2,low,stripes,feet,W,E,F,C,74,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
F,W,W_F.png,training,2,7,2,high,stripes,feet,W,E,F,C,74,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
C,W,W_C.png,training,2,8,4,high,stripes,feet,W,E,F,C,74,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high"
