feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,W,W_C.png,training,1,1,4,low,stripes,feet,E,W,F,C,72,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,1,2,7,high,stripes,feet,E,W,F,C,72,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,1,3,9,low,stripes,feet,E,W,F,C,72,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,1,4,7,high,stripes,feet,E,W,F,C,72,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,W,W_C.png,training,2,5,3,low,stripes,feet,E,W,F,C,72,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
C,E,E_C.png,training,2,6,10,high,stripes,feet,E,W,F,C,72,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,E,E_F.png,training,2,7,8,high,stripes,feet,E,W,F,C,72,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
F,W,W_F.png,training,2,8,4,low,stripes,feet,E,W,F,C,72,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low"
