consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,9.865,9.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,9.867,15.432,1,[2.580000000000002],[2.580000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,15.432,32.617,1,[14.195999999999998],[14.195999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,32.617,48.432,1,[12.82800000000001],[12.82800000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,48.433,61.098,1,[9.677999999999997],[9.677999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,,,,,,61.115,91.967,1,[27.86],[27.86],That was the amount of it’s required caloric intake ,91.968,92.466,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,10,high,1,10_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,,,,,,92.471,120.922,1,[25.457000000000008],[25.457000000000008],That was the amount required for daily caloric intake ,120.923,121.426,0,1,1,1,1,N,Y,C,N_Y_C.png,training,1,2,3,low,1,3_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,,,,,,121.431,139.836,1,[15.410000000000025],[15.410000000000025],That was the amount it wanted to eat,139.837,140.34,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,6,high,1,6_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-21_11h09.39.640,explain2,2025.1.1,iPhone,47.61904762,664439645a9a29be43d5bf5a,691cb5eb9b0a8859ba0ad998,69209c83c2c742b12bc7441b,,,,,,,,,,,,,,,,,,,,,,,140.344,156.368,1,[13.02800000000002],[13.02800000000002],That’s the amount it wanted to eat,156.368,156.87,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,4,medium,1,4_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
