consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,20.847,20.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,20.849,32.614,1,[8.777000000000001],[8.777000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,32.615,44.774,1,[9.174999999999997],[9.174999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,44.775,56.848,1,[9.074000000000012],[9.074000000000012],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,56.849,69.142,1,[9.308000000000007],[9.308000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,,,,,,69.161,105.191,1,[33.028000000000006],[33.028000000000006],"Healthy, good camoflauge, energetic",105.192,105.691,0,0,0,0,1,F,G,G_F.png,training,1,1,10,high,feet,color,F,C,G,Y,15,10_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,,,,,,105.696,127.043,1,[18.353999999999985],[18.353999999999985],"Bad camoflauge, high mortality due to predators.",127.044,127.545,0,1,1,1,1,C,Y,Y_C.png,training,1,2,1,low,feet,color,F,C,G,Y,15,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,,,,,,127.552,147.814,1,[17.269000000000005],[17.269000000000005],Bad breeding season,147.815,148.318,0,2,2,2,1,C,G,G_C.png,training,1,3,1,low,feet,color,F,C,G,Y,15,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-03-15_11h35.18.172,explain2,2025.1.1,iPhone,47.61904762,69a389e2af112a787cc66458,69b2c9eacb55092c13a7ce73,69b6edb7e9f02cd11f9ded3e,,,,,,,,,,,,,,,,,,,,,,,148.324,184.912,1,[33.596000000000004],[33.596000000000004],Small feet leading to better agility and improved offspring longevity,184.913,185.416,0,3,3,3,1,F,Y,Y_F.png,training,1,4,8,high,feet,color,F,C,G,Y,15,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
