consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,67.399,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,67.401,84.215,1,[13.819999999999993],[13.819999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,84.215,102.243,1,[15.034000000000006],[15.034000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,102.243,119.104,1,[13.864000000000004],[13.864000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,119.104,137.542,1,[15.438000000000017],[15.438000000000017],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,,,,,,137.553,188.465,1,[47.91],[47.91],This reptile has a relatively small abdomen and this may impact fertility causing the low score of 2.,188.466,188.957,0,0,0,0,1,F,Y,Y_F.png,training,1,1,2,low,color,feet,G,Y,C,F,10,2_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,,,,,,188.963,244.794,1,[52.851],[52.851],"This reptile is green, potentially making it easier for the offspring to survive into maturity since they blend in better with surrounding foliage.",244.795,245.285,0,1,1,1,1,C,G,G_C.png,training,1,2,9,high,color,feet,G,Y,C,F,10,9_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,,,,,,245.289,290.651,1,[42.38100000000003],[42.38100000000003],"This reptile is bright red, and if her offspring are also bright red then they would be easier targets for predation since they are not camouflaged.",290.652,291.155,0,2,2,2,1,C,Y,Y_C.png,training,1,3,1,low,color,feet,G,Y,C,F,10,1_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-03-15_13h22.57.705,explain2,2025.1.1,iPhone,50,69b02dfa85e764e708590f82,69b2c9eacb55092c13a7ce73,69b6eae1d055a7029c6164a4,,,,,,,,,,,,,,,,,,,,,,,291.159,464.836,1,[170.695],[170.695],"This reptile is green and slightly yellow on the bottom half of its face. That might explain the moderate fertility rating of 6, as the majority of the offspring’s bodies will probably be green which offers good camouflage, but less effective than a fully green reptile.",464.837,465.328,0,3,3,3,1,F,G,G_F.png,training,1,4,6,high,color,feet,G,Y,C,F,10,6_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
