consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,24.547,24.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,24.549,35.381,1,[7.844000000000001],[7.844000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,35.381,51.115,1,[12.744000000000014],[12.744000000000014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,51.116,62.667,1,[8.560999999999993],[8.560999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,62.667,72.234,1,[6.576000000000008],[6.576000000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,72.248,119.695,1,[44.445999999999984],[44.445999999999984],I really don’t have enough info. Perhaps because it’s a tree dweller it had a lower fertility score. ,119.696,120.198,0,0,0,0,1,F,G,G_F.png,training,1,1,2,low,color,feet,Y,G,C,F,12,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,120.204,148.312,1,[25.113],[25.113],"Perhaps red reptiles are more fertile than green, even though they are both tree dwellers. ",148.313,148.821,0,1,1,1,1,F,Y,Y_F.png,training,1,2,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,148.826,173.609,1,[21.786999999999978],[21.786999999999978],This reptile had spots. Spotted red reptiles may be more fertile. ,173.609,174.109,0,2,2,2,1,C,Y,Y_C.png,training,1,3,8,high,color,feet,Y,G,C,F,12,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,174.115,249.313,1,[72.20300000000003],[72.20300000000003],"Another green reptile, with a low score; comparable to the prior green reptile that was green and had a fertility score of 2.",249.314,249.822,0,3,3,3,1,C,G,G_C.png,training,1,4,1,low,color,feet,Y,G,C,F,12,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,249.827,285.172,1,[32.34899999999999],[32.34899999999999],"Red spotted reptile, which corresponds with prior red spotted reptiles with high fertility scores. This is the highest yet. ",285.173,285.68,0,4,4,4,1,C,Y,Y_C.png,training,2,5,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,285.685,323.396,1,[34.714],[34.714],Green spotted reptile - another with a low fertility score. It seems green reptiles are less fertile. ,323.396,323.904,0,5,5,5,1,F,G,G_F.png,training,2,6,2,low,color,feet,Y,G,C,F,12,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,323.91,362.316,1,[35.410000000000025],[35.410000000000025],Red reptile with spots; Dane as the last red spotted reptile and comparable to others of this variety. High score. ,362.317,362.809,0,6,6,6,1,F,Y,Y_F.png,training,2,7,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,362.815,412.076,1,[46.26600000000002],[46.26600000000002],Not sure why this green reptile sees an uptick in fertility score. It’s right eye is larger. Perhaps this corresponds to a higher fertility score in green reptiles. ,412.077,412.59,0,7,7,7,1,C,G,G_C.png,training,2,8,5,low,color,feet,Y,G,C,F,12,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,412.594,429.278,1,[13.692000000000007],[13.692000000000007],Green reptile - low score. This tracks. ,429.279,429.787,0,8,8,8,1,F,G,G_F.png,training,3,9,2,low,color,feet,Y,G,C,F,12,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,429.792,455.316,1,[22.52800000000002],[22.52800000000002],This is the lowest score for a red reptile but it is still higher than green reptiles. ,455.317,455.824,0,9,9,9,1,C,Y,Y_C.png,training,3,10,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,455.829,490.655,1,[31.846000000000004],[31.846000000000004],Red reptile; high fertility score. Red reptiles continue to have higher scores. ,490.656,491.163,0,10,10,10,1,F,Y,Y_F.png,training,3,11,7,high,color,feet,Y,G,C,F,12,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,491.167,541.08,1,[46.932999999999936],[46.932999999999936],"Again, the reptile’s right eye appears slightly bigger than other green reptiles. Its score is now as high a one of the red reptiles. ",541.081,541.588,0,11,11,11,1,C,G,G_C.png,training,3,12,7,low,color,feet,Y,G,C,F,12,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,541.593,575.337,1,[30.76400000000001],[30.76400000000001],Red reptile. Still higher than most green but this is lower than most red reptiles. ,575.338,575.846,0,12,12,12,1,C,Y,Y_C.png,training,4,13,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,575.851,600.493,1,[21.645999999999958],[21.645999999999958],Green reptile that looks the same as other low scoring green reptiles. ,600.494,601.001,0,13,13,13,1,F,G,G_F.png,training,4,14,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,601.007,649.654,1,[45.652000000000044],[45.652000000000044],This green reptile has pointy toes. Perhaps this leads to a higher fertility rate amongst green reptiles. ,649.655,650.162,0,14,14,14,1,C,G,G_C.png,training,4,15,5,low,color,feet,Y,G,C,F,12,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,650.168,669.523,1,[16.358999999999924],[16.358999999999924],Red reptile with rounded toes. High fertility score. ,669.523,670.016,0,15,15,15,1,F,Y,Y_F.png,training,4,16,9,high,color,feet,Y,G,C,F,12,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.027,674.309,1,[1.29200000000003],[1.29200000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-03-15_13h25.23.963,explain2,2025.1.1,iPhone,55.55555556,69ad87954500f353363ed664,69b2c9eacb55092c13a7ce73,69b6eb6a68810aa9a969cb83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,G_F.png,training,1,1,2,low,color,feet,Y,G,C,F,12,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,674.329,699.877,"[9,5,3,9]",1,[4.149999999999977],[4.149999999999977],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
