consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,3.2095,3.2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,3.2099,32.717,1,[26.516],[26.516],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,32.7172,49.8994,1,[14.182900000005958],[14.182900000005958],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,49.8997,94.2521,1,[41.352999999999994],[41.352999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,94.2523,117.8847,1,[20.637200000017884],[20.637200000017884],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,,,,,,117.8905,127.0475,1,[6.166599999994048],[6.166599999994048],because it is happy and red,127.048,127.5502,0,0,0,0,1,F,Y,Y_F.png,training,1,1,5,high,feet,color,F,C,G,Y,7,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,,,,,,127.5519,137.6471,1,[7.09979999998211],[7.09979999998211],because it is green and one eye is smaller than the other,137.6472,138.146,0,1,1,1,1,F,G,G_F.png,training,1,2,8,high,feet,color,F,C,G,Y,7,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,,,,,,138.1484,148.1632,1,[7.0165999999940425],[7.0165999999940425],because of its color of red,148.1632,148.6625,0,2,2,2,1,C,Y,Y_C.png,training,1,3,1,low,feet,color,F,C,G,Y,7,1_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-15_13h21.28.215,explain2,2025.1.1,Win32,59.88023952,55dbdc9d50a1f7001190d753,69b2c9eacb55092c13a7ce73,69b6ea7d89b6a6152cf98831,,,,,,,,,,,,,,,,,,,,,,,148.664,162.3296,1,[10.666399999976136],[10.666399999976136],"because its green color, but out of season",162.3299,162.8284,0,3,3,3,1,C,G,G_C.png,training,1,4,5,low,feet,color,F,C,G,Y,7,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
