consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,35.9356,35.9361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,35.9374,48.9853,1,[10.060299999997014],[10.060400000005956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,48.9863,62.5529,1,[10.576999999999998],[10.576999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,62.5539,74.3263,1,[8.78079999999703],[8.78079999999703],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,74.3267,88.0169,1,[10.696700000002977],[10.696700000002977],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,,,,,,88.0333,149.0236,1,[57.99240000000597],[57.99240000000597],"This reptile looks hardy and healthy. And, his color helps him to survive in green foliage surroundings.",149.0242,149.5225,0,0,0,0,1,F,G,G_F.png,training,1,1,5,high,feet,color,F,C,Y,G,3,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,,,,,,149.5276,192.9866,1,[40.47],[40.47],"This reptile is a contrasting color to his background, which might make him FOOD for predators.",192.9868,193.4831,0,1,1,1,1,C,Y,Y_C.png,training,1,2,4,low,feet,color,F,C,Y,G,3,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,,,,,,193.49,290.2715,1,[93.79320000000294],[93.79320000000294],"This reptile has a wonky eye. If he produces others with wonky eye, these bad genes might make eyesight poor. This might interfere with seeing mates or avoiding predators.",290.2716,290.7682,0,2,2,2,1,C,G,G_C.png,training,1,3,3,low,feet,color,F,C,Y,G,3,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-15_13h19.31.162,explain2,2025.1.1,Win32,50,65c10d00ae3f026034946adb,69b2c9eacb55092c13a7ce73,69b6e9fe80bec658a86f4083,,,,,,,,,,,,,,,,,,,,,,,290.7732,342.8752,1,[49.111700000003],[49.111700000003],This reptile looks big. He might be able to fend off predators AND grab a female for procreation.,342.8754,343.3723,0,3,3,3,1,F,Y,Y_F.png,training,1,4,8,high,feet,color,F,C,Y,G,3,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
