consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,72.5896,72.5897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,72.5898,87.3453,1,[11.761700000047682],[11.761800000011931],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,87.3454,106.5808,1,[16.249500000000012],[16.249500000000012],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,106.5809,120.5111,1,[10.944299999952307],[10.944299999952307],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,120.5111,133.9742,1,[10.477000000000004],[10.477100000023853],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,,,,,,133.9778,160.0672,1,[23.089300000011917],[23.089300000011917],"Vibrant Skin Color, looks healthy",160.0674,160.5668,0,0,0,0,1,C,Y,Y_C.png,training,1,1,8,high,color,feet,Y,G,F,C,16,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,,,,,,160.5679,177.1669,1,[13.613499999999988],[13.613499999999988],Color that blends in with the environment,177.167,177.6666,0,1,1,1,1,F,G,G_F.png,training,1,2,3,low,color,feet,Y,G,F,C,16,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,,,,,,177.6679,193.5662,1,[12.912800000011913],[12.912800000011913],Color that blends in with the environment,193.5663,194.066,0,2,2,2,1,C,G,G_C.png,training,1,3,2,low,color,feet,Y,G,F,C,16,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-15_13h37.26.195,explain2,2025.1.1,Win32,59.88023952,69b4d3f151f2d5f8735dbb60,69b2c9eacb55092c13a7ce73,69b6ee1bd90cbc393d46b8c7,,,,,,,,,,,,,,,,,,,,,,,194.067,208.6142,1,[11.561399999976146],[11.561399999976146],Color that stands out from the environment,208.6143,209.1144,0,3,3,3,1,F,Y,Y_F.png,training,1,4,8,high,color,feet,Y,G,F,C,16,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
