consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,451.5423,451.5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,451.5427,467.6525,1,[13.113200000003019],[13.113200000003019],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,467.653,482.8797,1,[12.229000000000042],[12.229000000000042],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,482.8801,502.9234,1,[17.0446999999956],[17.0446999999956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,502.924,531.98,1,[26.05790000000593],[26.05790000000593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,531.9922,558.1223,1,[23.142600000001494],[23.142600000001494],because it laid 7 eggs that survived,558.1227,558.6216,0,0,0,0,1,C,G,G_C.png,training,1,1,7,high,color,feet,G,Y,F,C,2,7_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,558.6249,588.2288,1,[26.607899999998494],[26.607899999998494],the reptile only laid one egg that survived,588.2291,588.727,0,1,1,1,1,F,Y,Y_F.png,training,1,2,1,low,color,feet,G,Y,F,C,2,1_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,588.7305,609.8388,1,[18.11139999999841],[18.11139999999841],the green reptile laid 10 eggs and they all survived,609.839,610.3369,0,2,2,2,1,F,G,G_F.png,training,1,3,10,high,color,feet,G,Y,F,C,2,10_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,610.3404,624.6883,1,[11.36209999999403],[11.362199999995596],the red reptile had only 1 egg that survived,624.6884,625.182,0,3,3,3,1,C,Y,Y_C.png,training,1,4,1,low,color,feet,G,Y,F,C,2,1_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,625.1844,645.4092,1,[17.2278999999985],[17.2278999999985],the green reptile laid 9 eggs that survived,645.4095,645.9077,0,4,4,4,1,F,G,G_F.png,training,2,5,9,high,color,feet,G,Y,F,C,2,9_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,645.9127,663.1031,1,[14.195599999993988],[14.195599999993988],the green reptile laid 10 eggs and they all survived,663.1034,663.6021,0,5,5,5,1,C,G,G_C.png,training,2,6,10,high,color,feet,G,Y,F,C,2,10_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-03-15_12h19.19.543,explain2,2025.1.1,Win32,60.97560976,65845598dea4092b25eb3718,69b2c9eacb55092c13a7ce73,69b6e9ef8c7dac73f23a93c8,,,,,,,,,,,,,,,,,,,,,,,663.6051,677.2817,1,[10.680000000000064],[10.680000000000064],the red reptile laid only 2 eggs that survived,677.2818,677.7797,0,6,6,6,1,F,Y,Y_F.png,training,2,7,2,low,color,feet,G,Y,F,C,2,2_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
