consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,105.5716,105.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,105.5727,130.528,1,[21.96389999997615],[21.96389999997615],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,130.5285,152.2636,1,[18.736899999976174],[18.737000000000023],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,152.2643,174.5579,1,[19.29839999997614],[19.29839999997614],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,174.5597,186.698,1,[9.139600000023847],[9.139600000023847],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,,,,,,186.725,388.268,1,[198.54769999992845],[198.54769999992845],"the reptile looks healthy with bright color,clear eyes and a strong body ,these visible features may suggest good health which could be linked to higher fertility score",388.2689,388.7638,0,0,0,0,1,C,Y,Y_C.png,training,1,1,9,high,feet,color,C,F,Y,G,17,9_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,,,,,,388.7741,573.0553,1,[181.29060000002391],[181.29060000002391],the reptile is green and because of its colour or body features might  indicate it is less healthy or less mature compared to the other ,573.0559,573.5544,0,1,1,1,1,F,G,G_F.png,training,1,2,4,low,feet,color,C,F,Y,G,17,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,,,,,,573.5616,691.227,1,[114.6706999999285],[114.6708999999762],looks healthy with clear eyes and a strong body ..the features shows its in good condition,691.2272,691.7211,0,2,2,2,1,C,G,G_C.png,training,1,3,10,high,feet,color,C,F,Y,G,17,10_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-15_14h08.48.141,explain2,2025.1.1,Win32,59.52380952,6978ff0b2fd50c60960e62a6,69b2c9eacb55092c13a7ce73,69b702e0d6dc460dd3a1826a,,,,,,,,,,,,,,,,,,,,,,,691.7274,816.7082,1,[121.99269999992839],[121.99269999992839],the reptile has lower fertility score because its features might suggest it is less strong or healthy ,816.7083,817.2071,0,3,3,3,1,F,Y,Y_F.png,training,1,4,3,low,feet,color,C,F,Y,G,17,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
