consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,19.48,19.4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,19.4805,28.1951,1,[5.719400000095362],[5.719400000095362],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,28.1952,41.9095,1,[10.717700000047685],[10.717700000047685],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,41.9099,53.3952,1,[8.504899999856946],[8.504899999856946],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,53.3956,64.6944,1,[8.301899999856957],[8.301899999856957],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,,,,,,64.7027,93.6903,1,[25.999400000095378],[25.999400000095378],This is a pretty low score. Maybe the population of potential mates is low.,93.6908,94.1878,0,0,0,0,1,F,G,G_F.png,training,1,1,3,low,feet,color,C,F,Y,G,13,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,,,,,,94.1912,120.1867,1,[23.01190000009538],[23.01190000009538],This is high. Maybe red helps the reptile blend in during mating season.,120.1871,120.6878,0,1,1,1,1,C,Y,Y_C.png,training,1,2,8,high,feet,color,C,F,Y,G,13,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,,,,,,120.6904,149.9038,1,[26.21560000014304],[26.21560000014304],This time the score has more than doubled for this reptile. Maybe it wasn't at peak reproductive age yet.,149.904,150.4016,0,2,2,2,1,C,G,G_C.png,training,1,3,7,high,feet,color,C,F,Y,G,13,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-15_12h27.19.758,explain2,2025.1.1,Win32,59.88023952,69659d463cdf5233695fcdb2,69b2c9eacb55092c13a7ce73,69b6ebd7443d43ace945ff9b,,,,,,,,,,,,,,,,,,,,,,,150.4061,184.0399,1,[30.63729999995232],[30.63729999995232],This score has decreased. Maybe it was a rainy season and that affected fertility.,184.0401,184.5336,0,3,3,3,1,F,Y,Y_F.png,training,1,4,5,low,feet,color,C,F,Y,G,13,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
