consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,61.8539,61.8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,61.8548,101.9527,1,[35.11110000000147],[35.11110000000147],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,101.9534,130.2562,1,[23.315300000000747],[23.315300000000747],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,130.2633,156.2822,1,[21.04400000000001],[21.04400000000001],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,156.2834,197.2525,1,[35.970800000000736],[35.970800000000736],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,,,,,,197.2683,325.0039,1,[124.74919999999923],[124.74929999999699],He was born bigger than the majority of reptiles..and that provided increased fertility ,6,"[211.91239999999848,214.898,215.95469999999924,297.8816999999993,298.589,299.3840999999978]","[211.96669999999924,214.94489999999848,216.01759999999774,297.92430000000076,298.589,299.4445]",325.0046,325.9946,0,0,0,0,1,C,E,E_C.png,training,1,1,10,high,feet,stripes,C,F,E,W,5,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,,,,,,326.0231,387.066,1,[58.09259999999779],[58.09259999999779],It was malnourished at the beginning of its life,1,[332.0735],[332.0735999999978],387.0663,388.0615,0,1,1,1,1,F,E,E_F.png,training,1,2,3,low,feet,stripes,C,F,E,W,5,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,,,,,,388.075,458.3057,1,[67.30589999999847],[67.30589999999847],Has different type of genetics so stripes are different ,5,"[393.196,394.23619999999926,394.84780000000075,396.05730000000074,396.6216999999993]","[393.1960999999978,394.2728999999985,394.8478999999985,396.0886999999993,396.6216999999993]",458.3058,459.3103,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,feet,stripes,C,F,E,W,5,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-05-29_09h46.45.495,explain2,2025.1.1,Linux armv81,90.09009009,677a82ceecf1434e5bf203cb,6a19bbb7c5caefa1d95dc8c3,6a19c2bdfd425088ecc6af1b,,,,,,,,,,,,,,,,,,,,,,,,,,459.3312,497.0618,1,[34.7933999999986],[34.7933999999986],Type of reptile which has inferior genes,1,[463.29109999999775],[463.29109999999775],497.0619,498.0656,0,3,3,3,1,F,W,W_F.png,training,1,4,4,low,feet,stripes,C,F,E,W,5,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
