consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,19.5069,19.5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,19.5076,113.8716,1,[89.37050000000002],[89.37050000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,113.8734,209.5432,1,[90.67370000000298],[90.67370000000298],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,209.5494,256.9719,1,[42.427300000004436],[42.427300000004436],4,"[225.12389999999849,225.823599999994,254.85359999999403,255.3203999999985]","[225.20709999999403,225.9403999999985,254.97029999999697,255.403599999994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,256.9724,264.438,1,[2.4669999999999845],[2.467100000001494],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,,,,,,264.4578,318.7511,1,[51.31039999999848],[51.31039999999848],The reason is because they have vertical stripes.,1,[271.4807000000029],[271.5809000000059],318.7519,319.7479,0,0,0,0,1,F,E,E_F.png,training,1,1,8,high,stripes,feet,E,W,C,F,40,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,,,,,,319.759,344.9141,1,[22.16529999999699],[22.16529999999699],It is because they have horizontal stripes,0,[],[],344.9144,345.9114,0,1,1,1,1,F,W,W_F.png,training,1,2,3,low,stripes,feet,E,W,C,F,40,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,,,,,,345.9191,394.558,1,[45.64469999999551],[45.64469999999551],Because the stripes were not clearly distinguished as horizontal or vertical. ,0,[],[],394.5583,395.5555,0,2,2,2,1,C,W,W_C.png,training,1,3,5,low,stripes,feet,E,W,C,F,40,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-05-29_14h14.13.401,explain2,2025.1.1,Win32,60.24096386,69cd760c0c7a99a3364878d6,6a19bbb7c5caefa1d95dc8c3,6a19d6d5dc662784711f5732,,,,,,,,,,,,,,,,,,,,,,,,,,395.5635,413.8737,1,[15.315500000000043],[15.315500000000043],Because they have vertical system.,0,[],[],413.874,414.8696,0,3,3,3,1,C,E,E_C.png,training,1,4,8,high,stripes,feet,E,W,C,F,40,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
