consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,5.8757,5.8759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,5.8765,67.6622,1,[56.80240000000596],[56.80240000000596],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,67.6624,105.98,1,[33.318900000005954],[33.318900000005954],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,105.9823,137.3299,1,[26.34989999997616],[26.34989999997616],2,"[135.34309999999405,136.05990000000597]","[135.44309999999405,136.10990000000598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,137.3302,187.8828,1,[45.56909999999405],[45.56909999999405],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,,,,,,187.8898,312.3045,1,[121.42090000000596],[121.42090000000596],This reptile has different feet compared to the other reptiles on the bottom.,1,[248.8058999999762],[248.85529999998215],312.3048,313.3029,0,0,0,0,1,C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,E,W,9,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,,,,,,313.3083,407.6914,1,[91.40440000000592],[91.40440000000592],This reptile has different feet and stripes that go in the other direction.,1,[316.8736999999881],[316.9576999999881],407.6914,408.6904,0,1,1,1,1,F,E,E_F.png,training,1,2,6,low,feet,stripes,C,F,E,W,9,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,,,,,,408.6941,474.3102,1,[62.61899999999997],[62.61899999999997],The size of this reptile look bigger than the one on the bottom plus is has pointer feet.,1,[410.8277999999821],[411.89459999999406],474.3103,475.3092,0,2,2,2,1,C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,E,W,9,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-05-29_12h47.23.556,explain2,2025.1.1,MacIntel,60.24096386,694198fcd40db39341b9af04,6a19bbb7c5caefa1d95dc8c3,6a19c3065c9897c6b779001d,,,,,,,,,,,,,,,,,,,,,,,,,,475.3126,517.6273,1,[39.31749999999994],[39.31749999999994],This one has more rounded feet and has a smaller leaf.,1,[477.98029999998215],[478.56359999999404],517.6273,518.6275,0,3,3,3,1,F,W,W_F.png,training,1,4,1,low,feet,stripes,C,F,E,W,9,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
