consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,201.1452,201.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,201.1459,565.9602,1,[359.81529999995234],[359.81529999995234],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,565.9608,574.6257,1,[3.6669000000953247],[3.6669999999999163],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,574.6307,583.4187,1,[3.800899999856938],[3.800899999856938],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,583.4193,592.0741,1,[3.6665999999046335],[3.6665999999046335],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,,,,,,592.0825,611.4576,1,[16.382000000000062],[16.382000000000062],This is an average reptile with average fertility,1,[608.855],[608.9549000000953],611.4585,612.4558,0,0,0,0,1,C,W,W_C.png,training,1,1,5,high,stripes,feet,W,E,F,C,10,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,,,,,,612.4635,627.2355,1,[11.778300000190711],[11.778300000190711],This reptile is average size with vertical stripes,1,[615.6709000000953],[615.7545],627.2358,628.2304,0,1,1,1,1,F,E,E_F.png,training,1,2,5,low,stripes,feet,W,E,F,C,10,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,,,,,,628.2368,640.9729,1,[9.74910000014313],[9.74910000014313],This reptile is average size with vertical stripes,1,[632.0538000001907],[632.1049000000953],640.9734,641.9713,0,2,2,2,1,C,E,E_C.png,training,1,3,5,low,stripes,feet,W,E,F,C,10,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,010,2026-05-29_13h11.43.243,explain2,2025.1.1,Win32,60.24096386,5ea060b71ce81301340a6b64,6a19bbb7c5caefa1d95dc8c3,6a19c78d0dc304b53a1c9d29,,,,,,,,,,,,,,,,,,,,,,,,,,641.979,664.0053,1,[19.03929999995239],[19.039399999856983],This reptile is average size with vertical strips to the left,0,[],[],664.0055,665.0037,0,3,3,3,1,F,W,W_F.png,training,1,4,6,high,stripes,feet,W,E,F,C,10,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
