consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,830.1708,872.9685,1,[39.811199999928476],[39.811199999928476],Environmental conditions were average or mixed,0,[],[],872.9687,873.9676,0,6,6,6,1,C,E,E_C.png,training,2,7,5,high,stripes,feet,E,W,C,F,16,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,873.9822,934.4705,1,[57.49839999997607],[57.49839999997607],"seasonal variability in food and predators,weather and disease can dramatically lowe actual fertility",0,[],[],934.4706,935.4687,0,7,7,7,1,F,W,W_F.png,training,2,8,2,low,stripes,feet,E,W,C,F,16,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.4706,941.4869,1,[3.0174999999999272],[3.0174999999999272],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,1,low,stripes,feet,E,W,C,F,16,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,941.5084,984.6151,"[2,7,4,8]",1,[4.167600000023754],[4.167600000023754],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.6192,1014.0312,,,No,28.5468,,,1,[0.8811999999284126],[0.8811999999284126],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.0355,1032.8846,,,No,18.0824,,,1,[0.7825000000000273],[0.7825000000000273],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.8851,1036.4454,1,[1.566199999928358],[1.566199999928358],0,[],[],0,[],[],0,[],[],,,,,,,,,,,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.4463,1045.9703,5,5.3976,6,8.5423,1,[0.9732000000476546],[0.9732000000476546],,,,,,,,
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1045.9707,1052.774,,1,[5.807399999976269],[5.807399999976269],
,016,2026-05-29_12h48.44.636,explain2,2025.1.1,Win32,59.88023952,69ff0f13075a0029cfb45494,6a19bbb7c5caefa1d95dc8c3,6a19c33c5a558c43318a4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
