consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,16.646,16.6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,16.6473,21.6819,1,[0.035600000008940924],[0.035600000008940924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,21.6822,33.6524,1,[6.975599999994039],[6.975599999994039],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,33.6553,47.9104,1,[9.268399999991054],[9.268499999999996],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,47.9108,57.8057,1,[4.896800000011922],[4.896800000011922],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,,,,,,57.8176,165.0884,1,[104.28629999999701],[104.28629999999701],"This reptile appears to have diagonal lines going from to to bottom In my visual comparison, this is the only one like this and that must signify its score.",5,"[62.63640000000597,68.30909999999403,69.24340000000598,74.01579999999703,74.97620000000299]","[63.00329999999702,68.41809999999404,69.29840000000596,74.07479999999703,75.042]",165.0891,166.0882,0,0,0,0,1,F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,F,C,8,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,,,,,,166.0995,216.9152,1,[47.83140000000597],[47.831500000000005],3This reptile has shaken lines or almost zigzag the one with a higher score was more straight.,1,[178.93470000000298],[178.93470000000298],216.9157,217.9148,0,1,1,1,1,C,E,E_C.png,training,1,2,6,high,stripes,feet,E,W,F,C,8,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,,,,,,217.9244,247.3919,1,[26.480299999997015],[26.480299999997015],This one has less defined lines that fade out. So that signifies it having a mid level scire.,0,[],[],247.392,248.3839,0,2,2,2,1,F,W,W_F.png,training,1,3,7,low,stripes,feet,E,W,F,C,8,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-05-29_12h47.09.736,explain2,2025.1.1,Linux armv81,59.88023952,6a1319c4c12cd346dece9fba,6a19bbb7c5caefa1d95dc8c3,6a19c2e730d5838c725b9494,,,,,,,,,,,,,,,,,,,,,,,,,,248.3946,330.4197,1,[79.03979999999706],[79.03979999999706],This one has straight clean lines but they dont gi all the way and instead fade out. This would be a middle score.,0,[],[],330.42,331.4115,0,3,3,3,1,C,W,W_C.png,training,1,4,4,low,stripes,feet,E,W,F,C,8,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
