consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,11.1638,11.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,11.1644,17.8267,1,[1.6681000000238484],[1.6681000000238484],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,17.8269,23.8429,1,[1.0166000000238427],[1.0166000000238427],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,23.8442,30.0764,1,[1.25],[1.25],2,"[27.065000000000005,27.266000000000012]","[27.065000000000005,27.266000000000012]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,30.0765,37.7276,1,[2.650399999976159],[2.650399999976159],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,,,,,,37.7441,109.4821,1,[68.75280000007152],[68.75280000007152],The reptiles seem to have a similar healthy appearance. ,1,[64.4552000000477],[64.4552000000477],109.4826,110.4798,0,0,0,0,1,F,E,E_F.png,training,1,1,9,high,feet,stripes,F,C,E,W,11,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,,,,,,110.4896,162.9649,1,[49.485000000000014],[49.485000000000014],One of the reptiles is slightly larger than the other and a slightly different coloration.,1,[112.93910000002386],[112.93910000002386],162.965,163.9645,0,1,1,1,1,C,W,W_C.png,training,1,2,4,low,feet,stripes,F,C,E,W,11,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,,,,,,163.9707,240.7178,1,[73.75349999999995],[73.75349999999995],"It appears one reptile is slightly larger than the rest and another, has slightly different color depth.",1,[168.05829999995234],[168.05829999995234],240.718,241.7168,0,2,2,2,1,C,E,E_C.png,training,1,3,6,low,feet,stripes,F,C,E,W,11,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-05-29_13h00.46.029,explain2,2025.1.1,MacIntel,57.14285714,69b066679cada385e31c9122,6a19bbb7c5caefa1d95dc8c3,6a19c334becb9611617996a6,,,,,,,,,,,,,,,,,,,,,,,,,,241.7226,407.423,1,[162.70539999997618],[162.70539999997618],Two patterns of stripes and two pairs of halthy reptiles with only slight difference in size maybe with one pair.,1,[244.32779999995228],[244.32779999995228],407.4231,408.4215,0,3,3,3,1,F,W,W_F.png,training,1,4,9,high,feet,stripes,F,C,E,W,11,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
