consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,19.987,19.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,19.988,26.625,1,[1.639000000000003],[1.6400000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,26.625,45.779,1,[14.158000000000001],[14.158000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,45.787,66.684,1,[15.908999999999992],[15.908999999999992],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,66.684,87.804,1,[16.12400000000001],[16.12400000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,87.817,196.353,1,[105.54800000000002],[105.54800000000002],its stripe pattern makes it harder to find a mate to breed with,1,[99.081],[99.141],196.354,197.358,0,0,0,0,1,C,E,E_C.png,training,1,1,3,high,stripes,feet,E,W,C,F,32,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,197.371,308.507,1,[108.14799999999997],[108.14799999999997],its pattern effects its ability to reproduce fertile reptiles,2,"[202.50300000000001,258.63199999999995]","[202.54700000000003,258.727]",308.508,309.5,0,1,1,1,1,F,W,W_F.png,training,1,2,2,low,stripes,feet,E,W,C,F,32,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,309.513,373.605,1,[61.103999999999985],[61.103999999999985],the temperature allowed this reptile to produce more offspring,1,[311.977],[311.996],373.605,374.598,0,2,2,2,1,F,E,E_F.png,training,1,3,7,high,stripes,feet,E,W,C,F,32,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,374.61,431.468,1,[53.870000000000005],[53.870000000000005],this species was able to cross breed with a different species ,1,[376.308],[376.35299999999995],431.469,432.461,0,3,3,3,1,C,W,W_C.png,training,1,4,5,low,stripes,feet,E,W,C,F,32,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,432.473,464.162,1,[28.700000000000045],[28.700000000000045],this reptile couldnt find a suitable partner ,1,[434.924],[434.96599999999995],464.162,465.151,0,4,4,4,1,C,W,W_C.png,training,2,5,4,low,stripes,feet,E,W,C,F,32,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,465.165,514.337,1,[46.20100000000002],[46.20100000000002],this is the aceragw fertility score ,1,[466.395],[466.43999999999994],514.338,515.329,0,5,5,5,1,F,E,E_F.png,training,2,6,5,high,stripes,feet,E,W,C,F,32,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032,2026-05-29_13h24.16.762,explain2,2025.1.1,iPhone,40,6a0f4fdb79ea9156518c9523,6a19bbb7c5caefa1d95dc8c3,6a19cbab56e986d0317d0f1f,,,,,,,,,,,,,,,,,,,,,,,,,,515.341,546.878,1,[28.547000000000025],[28.547000000000025],this reptile was able to produce offspring in perfect conditions ,1,[516.852],[516.918],546.879,547.87,0,6,6,6,1,C,E,E_C.png,training,2,7,8,high,stripes,feet,E,W,C,F,32,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
