consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,5.9077,5.9081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,5.9088,34.887,1,[23.981400000000377],[23.981400000000377],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,34.8874,57.967,1,[18.081500000000005],[18.08159999999964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,57.9707,78.2819,1,[15.315199999999251],[15.315199999999251],2,"[73.81450000000001,74.98070000000018]","[73.91590000000036,75.09720000000019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,78.2824,112.943,1,[29.661900000000387],[29.661900000000387],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,,,,,,112.9525,158.0552,1,[42.10940000000036],[42.10940000000036],The reptile was moderately fertile,2,"[152.54219999999927,156.12529999999984]","[152.64259999999965,156.22519999999926]",158.0558,159.0537,0,0,0,0,1,C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,W,E,25,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,,,,,,159.065,185.069,1,[23.013200000000182],[23.013200000000182],The reptile was low in fertility,2,"[162.80859999999964,163.52459999999965]","[162.90800000000002,163.62519999999927]",185.0693,186.0675,0,1,1,1,1,F,E,E_F.png,training,1,2,2,low,feet,stripes,C,F,W,E,25,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,,,,,,186.0765,221.0972,1,[32.02929999999981],[32.02929999999981],The reptile was a little fertile,0,[],[],221.0974,222.0977,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,feet,stripes,C,F,W,E,25,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025,2026-05-29_13h21.04.619,explain2,2025.1.1,Win32,59.17159763,6a0db5e534e5f09e650d6df5,6a19bbb7c5caefa1d95dc8c3,6a19cab86f9c4b82405cb5a5,,,,,,,,,,,,,,,,,,,,,,,,,,222.1147,246.512,1,[21.41459999999961],[21.41470000000021],The reptile was somewhat fertile,1,[244.8801999999993],[244.98009999999962],246.5123,247.5074,0,3,3,3,1,C,E,E_C.png,training,1,4,6,high,feet,stripes,C,F,W,E,25,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
