consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,9.1885,9.1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,9.1892,19.7701,1,[5.582900000005964],[5.582900000005964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,19.771,32.1509,1,[7.382499999999993],[7.382499999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,32.1568,71.6857,1,[34.535599999994034],[34.535599999994034],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,71.6862,100.792,1,[24.113299999997025],[24.113299999997025],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,,,,,,100.8013,128.3726,1,[24.580199999988054],[24.580199999988054],low breeding,0,[],[],128.3735,129.3713,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,feet,stripes,C,F,W,E,37,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,,,,,,129.3779,137.6119,1,[5.256600000008916],[5.256600000008916],high breeding,0,[],[],137.6121,138.6032,0,1,1,1,1,C,W,W_C.png,training,1,2,6,high,feet,stripes,C,F,W,E,37,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,,,,,,138.6104,145.3367,1,[3.7332000000029666],[3.7332000000029666],high breeding,0,[],[],145.3368,146.3355,0,2,2,2,1,C,E,E_C.png,training,1,3,9,high,feet,stripes,C,F,W,E,37,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-29_13h14.16.764,explain2,2025.1.1,Win32,59.52380952,69e67e120f938fefcce2b139,6a19bbb7c5caefa1d95dc8c3,6a19c61f08a66557ba806718,,,,,,,,,,,,,,,,,,,,,,,,,,146.3417,157.8521,1,[8.515599999994038],[8.515599999994038],medium breeding,0,[],[],157.8522,158.8506,0,3,3,3,1,F,W,W_F.png,training,1,4,5,low,feet,stripes,C,F,W,E,37,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
