consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,65.097,65.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,65.098,71.141,1,[1.0480000000000018],[1.0480000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,71.141,99.034,1,[23.111999999999995],[23.111999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,99.042,127.444,1,[23.411000000000016],[23.411000000000016],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,127.445,150.899,1,[18.455000000000013],[18.455000000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,,,,,,150.908,214.944,1,[61.03400000000002],[61.03400000000002],It stripes run parallel with its body instead of perpendicular,1,[167.131],[167.229],214.945,215.939,0,0,0,0,1,F,E,E_F.png,training,1,1,3,low,stripes,feet,W,E,F,C,34,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,,,,,,215.95,236.791,1,[17.852000000000004],[17.852000000000004],"It stripes run parallel with its body, not perpendicular",1,[221.30200000000002],[221.36700000000002],236.792,237.791,0,1,1,1,1,C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,F,C,34,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,,,,,,237.8,268.823,1,[28.031000000000006],[28.031000000000006],"It stripes run perpendicular to its body, not parallel",1,[244.43399999999997],[244.481],268.823,269.827,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,stripes,feet,W,E,F,C,34,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034,2026-05-29_11h58.24.058,explain2,2025.1.1,iPhone,50,69fe9bd84580c6e8ba59658e,6a19bbb7c5caefa1d95dc8c3,6a19c5959caf4dced48e3973,,,,,,,,,,,,,,,,,,,,,,,,,,269.837,279.181,1,[6.3700000000000045],[6.3700000000000045],"It stripes run perpendicular to its body, not parallel",0,[],[],279.181,280.174,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,F,C,34,10_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
