consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,30.7538,30.7539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,30.7544,42.0001,1,[6.249700000047682],[6.249700000047682],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,42.0008,61.4638,1,[14.464200000047683],[14.464299999952317],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,61.4666,139.453,1,[72.99],[72.99009999990464],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,139.4535,179.1807,1,[34.728700000047695],[34.728700000047695],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,179.1897,315.5465,1,[133.36500000000004],[133.36500000000004],"This reptile could be a frequent breeder, so they know their own patterns best and are able to regulate fertility. Their stripes appear to be slightly darker than the others, and are a different direction.",1,[262.44560000014303],[262.6454000000954],315.5469,316.5446,0,0,0,0,1,F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,F,C,36,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,316.5515,440.5119,1,[120.96550000000002],[120.96570000004766],the swollen right eye with a dark ring is an indicator of fertility. ,1,[321.4707000000477],[321.67050000000006],440.5121,441.5102,0,1,1,1,1,C,W,W_C.png,training,1,2,4,low,stripes,feet,E,W,F,C,36,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,441.5158,526.9839,1,[82.47279999995226],[82.47279999995226],"The stripes are going the opposite way of the first reptile, that could mean they are less fertile than the first one. ",1,[446.2364000000954],[446.4362999999523],526.984,527.9819,0,2,2,2,1,F,W,W_F.png,training,1,3,4,low,stripes,feet,E,W,F,C,36,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,527.988,599.3404,1,[68.35690000009538],[68.35690000009538],I'm beginning to see that the ones having these stripes have more offspring than the other two.,1,[531.5417000000477],[531.7414000000954],599.3405,600.3378,0,3,3,3,1,C,E,E_C.png,training,1,4,6,high,stripes,feet,E,W,F,C,36,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,600.3437,631.6192,1,[28.278999999999996],[28.278999999999996],"Again, the ones with these directional stripes have fewer offspring.",1,[604.7646000001431],[604.9811000001431],631.6193,632.6175,0,4,4,4,1,C,W,W_C.png,training,2,5,4,low,stripes,feet,E,W,F,C,36,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,632.6233,684.4445,1,[48.826800000190815],[48.826800000190815],"This one has rounded toes, which could also mean increased offspring. ",1,[634.9774000000954],[635.1931000001431],684.4446,685.4432,0,5,5,5,1,F,W,W_F.png,training,2,6,6,low,stripes,feet,E,W,F,C,36,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,685.4495,727.5557,1,[39.11120000004769],[39.11129999995228],Rounded toes and this stripe direction could mean a superior fertility season.,1,[690.2360000000001],[690.4531000001431],727.5558,728.5533,0,6,6,6,1,F,E,E_F.png,training,2,7,7,high,stripes,feet,E,W,F,C,36,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,728.5587,828.025,1,[96.47010000014302],[96.47010000014302],"This one is the highest rated of all, and this stripe pattern has consistently shown higher numbers, except once. ",1,[732.73],[732.9127000000477],828.025,829.023,0,7,7,7,1,C,E,E_C.png,training,2,8,10,high,stripes,feet,E,W,F,C,36,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0238,834.789,1,[2.7664000000953592],[2.7664000000953592],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,F,C,36,9_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,834.806,929.9923,"[10,6,4,7]",1,[3.866099999904577],[3.866099999904577],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.9957,963.9543,5,32.2873,Yes,11.9573, Up/Right, Up/Right,17.4712,1,[1.682900000095401],[1.682900000095401],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.9593,998.1829,4,32.4525,Yes,9.473, Curved/Pointy,1,26.6243,1,[1.782299999952329],[1.7824000000954356],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.1838,1004.716,0,[],[],0,[],[],1,[4.532299999952215],[4.532299999952215],0,[],[],,,,,,,,,,,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.7169,1030.2448,All the time - 7,17.1241,5,22.1564,1,[3.365799999952287],[3.365799999952287],,,,,,,,
,036,2026-05-29_11h59.48.634,explain2,2025.1.1,Win32,59.88023952,697b8c64c1a826a7de68e7ae,6a19bbb7c5caefa1d95dc8c3,6a19c5e72ee419a1dd215c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1030.2452,1206.6887,"Interesting study, thank you. I also looked for indicators of captivity, thinking that could have an effect on their reproduction, and I noticed the sticks they were perched on were all different in color, but it wasn't a consistent indicator as to whether or not they were in the wild. I also wondered about the different foliage in each picture, to see if one was fall or spring, but the pics didn't really yield any info re: that. ",1,[175.4427000000478],[175.4427000000478],
