consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,5.5548,5.5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,5.5562,65.8475,1,[55.30310000000893],[55.30310000000893],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,65.848,71.8285,1,[0.982299999997025],[0.982299999997025],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,71.8319,78.9274,1,[2.0989999999999895],[2.0990999999940527],2,"[75.452,77.83510000000894]","[75.46879999999703,77.86860000000894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,78.9279,101.7549,1,[17.828900000005973],[17.828900000005973],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,101.7633,126.1169,1,[21.36099999999999],[21.36099999999999],better looking,2,"[115.55689999999103,119.43889999999104]","[115.60749999999999,119.43889999999104]",126.1171,127.1152,0,0,0,0,1,C,E,E_C.png,training,1,1,1,low,stripes,feet,W,E,F,C,30,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,127.123,142.1011,1,[11.985799999996999],[11.985900000005955],its worth it,2,"[131.669299999997,133.33539999999104]","[131.669299999997,133.33539999999104]",142.1011,143.0952,0,1,1,1,1,C,W,W_C.png,training,1,2,8,high,stripes,feet,W,E,F,C,30,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,143.1035,212.7342,1,[66.6395],[66.6395],looks nice,0,[],[],212.7343,213.7273,0,2,2,2,1,F,E,E_F.png,training,1,3,4,low,stripes,feet,W,E,F,C,30,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,213.7317,218.694,1,[1.9662000000029707],[1.9662000000029707],worth it,0,[],[],218.6941,219.6927,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,F,C,30,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,219.7011,308.3109,1,[85.61760000000896],[85.61760000000896],will work,0,[],[],308.311,309.3047,0,4,4,4,1,C,E,E_C.png,training,2,5,3,low,stripes,feet,W,E,F,C,30,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,309.3134,369.4299,1,[57.12480000001193],[57.12480000001193],works with it,0,[],[],369.43,370.4231,0,5,5,5,1,C,W,W_C.png,training,2,6,10,high,stripes,feet,W,E,F,C,30,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,370.4318,522.6569,1,[149.23389999999102],[149.23399999999998],wrks ,0,[],[],522.657,523.6571,0,6,6,6,1,F,E,E_F.png,training,2,7,5,low,stripes,feet,W,E,F,C,30,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,523.6657,532.2746,1,[6.655599999994024],[6.655599999994024],works,0,[],[],532.2746,533.2741,0,7,7,7,1,F,W,W_F.png,training,2,8,7,high,stripes,feet,W,E,F,C,30,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.2751,634.4158,1,[98.14260000000888],[98.14260000000888],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,1,low,stripes,feet,W,E,F,C,30,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,634.4419,650.8449,"[5,7,6,5]",1,[0.7494000000059486],[0.7494000000059486],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8478,658.6769,6,7.1788,Yes,4.3519,Up/Left,Up/Left,5.9186,1,[0.6659000000059905],[0.66599999999994],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.681,662.9088,4,3.6352,Yes,1.0522, Curved/Pointy,1,2.3266,1,[0.5994999999999209],[0.5994999999999209],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.9092,667.5244,1,[2.615500000000111],[2.615500000000111],0,[],[],0,[],[],0,[],[],,,,,,,,,,,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.5252,670.8899,4,0.9572,5,2.7289,1,[1.649000000000001],[1.649000000000001],,,,,,,,
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,670.8901,685.7927,no,1,[13.902099999994107],[13.902099999994107],
,030,2026-05-29_12h56.45.377,explain2,2025.1.1,Win32,59.88023952,6993d022c2e06f7d2b61b560,6a19bbb7c5caefa1d95dc8c3,6a19c4c758d84fff981ebcaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
