consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,29.0253,29.0256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,29.0261,39.0134,1,[5.000300000190734],[5.000400000095368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,39.0137,57.1808,1,[13.200299999952307],[13.200299999952307],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,57.1834,93.7481,1,[31.56720000004769],[31.56720000004769],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,93.7486,114.9818,1,[16.233299999952322],[16.233299999952322],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,,,,,,114.9904,139.0169,1,[21.03390000009537],[21.03390000009537],smaller feet,0,[],[],139.0171,140.0165,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,stripes,feet,W,E,C,F,18,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,,,,,,140.0223,164.184,1,[21.16709999990462],[21.16709999990462],pattern of lines,0,[],[],164.1841,165.1837,0,1,1,1,1,F,W,W_F.png,training,1,2,10,high,stripes,feet,W,E,C,F,18,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,,,,,,165.1889,197.4526,1,[29.267499999999984],[29.267499999999984],"pattern of lines less desirable, larger feet more desirable.",0,[],[],197.4527,198.4506,0,2,2,2,1,C,E,E_C.png,training,1,3,4,low,stripes,feet,W,E,C,F,18,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,018,2026-05-29_12h48.27.616,explain2,2025.1.1,MacIntel,30.03003003,69fe3fd664e08443bb68c739,6a19bbb7c5caefa1d95dc8c3,6a19c344093b4ad72e4d57cd,,,,,,,,,,,,,,,,,,,,,,,,,,198.4561,221.1527,1,[19.73420000004768],[19.73420000004768],larger feet and better line pattern ,0,[],[],221.1527,222.1521,0,3,3,3,1,C,W,W_C.png,training,1,4,9,high,stripes,feet,W,E,C,F,18,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
