consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,45.337,45.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,45.339,61.155,1,[10.822000000000003],[10.822000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,61.155,79.288,1,[13.146],[13.146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,79.293,125.509,1,[41.226],[41.226],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,125.51,138.241,1,[7.744],[7.744],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,138.253,142.591,1,[1.3430000000000177],[1.3430000000000177],,0,[],[],142.592,143.594,0,0,0,0,1,F,W,W_F.png,training,1,1,9,high,feet,stripes,F,C,W,E,39,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,143.604,161.059,1,[14.46799999999999],[14.46799999999999],It’s the biggest one,0,[],[],161.06,162.05,0,1,1,1,1,C,W,W_C.png,training,1,2,3,low,feet,stripes,F,C,W,E,39,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,162.06,173.122,1,[8.075999999999993],[8.075999999999993],It is the smallest one,0,[],[],173.123,174.116,0,2,2,2,1,F,E,E_F.png,training,1,3,3,high,feet,stripes,F,C,W,E,39,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,174.125,187.501,1,[10.390000000000015],[10.390000000000015],It has different size eyes,0,[],[],187.502,188.495,0,3,3,3,1,C,E,E_C.png,training,1,4,2,low,feet,stripes,F,C,W,E,39,2_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,188.503,208.455,1,[16.964999999999975],[16.964999999999975],It also has different size eyes,0,[],[],208.456,209.449,0,4,4,4,1,C,E,E_C.png,training,2,5,2,low,feet,stripes,F,C,W,E,39,2_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,209.458,227.647,1,[15.203000000000003],[15.203000000000003],It it bigger than the rest,0,[],[],227.648,228.637,0,5,5,5,1,C,W,W_C.png,training,2,6,4,low,feet,stripes,F,C,W,E,39,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,228.647,239.129,1,[7.494999999999976],[7.494999999999976],It looks healthy,0,[],[],239.13,240.122,0,6,6,6,1,F,W,W_F.png,training,2,7,7,high,feet,stripes,F,C,W,E,39,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,240.13,252.526,1,[9.407999999999959],[9.407999999999959],It has all its limbs,0,[],[],252.527,253.519,0,7,7,7,1,F,E,E_F.png,training,2,8,6,high,feet,stripes,F,C,W,E,39,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.527,260.447,1,[3.9329999999999927],[3.9329999999999927],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,9,high,feet,stripes,F,C,W,E,39,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,260.46,284.731,"[4,10,5,4]",1,[0.8540000000000418],[0.8540000000000418],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-29_13h26.32.938,explain2,2025.1.1,iPhone,45.45454545,69dd5778df5a51e7d888b893,6a19bbb7c5caefa1d95dc8c3,6a19cc293be1e4cc00e186e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.739,303.182,,,No,17.729,,,1,[0.7309999999999945],[0.7309999999999945],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
