consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,25.1145,25.1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,25.115,40.9016,1,[10.790300000011918],[10.790300000011918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,40.9018,60.0112,1,[14.110000000000007],[14.110000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,60.0128,125.6102,1,[60.598899999976155],[60.598899999976155],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,125.6106,148.6009,1,[18],[18],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,,,,,,148.6068,353.5811,1,[201.9792000000477],[201.9792000000477],"This reptiles stripes run up and down. This might make him more attractive to a mate, which gives him more chances at reproduction.",1,[161.75039999997614],[161.82],353.5815,354.5805,0,0,0,0,1,C,E,E_C.png,training,1,1,6,high,stripes,feet,E,W,F,C,20,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,,,,,,354.5857,512.9907,1,[155.41009999996436],[155.41009999996436],"This reptiles stripes run side to side. This trait might not be as attractive, but his feet have good webbing, so he had a better than average chance at finding a mate.",1,[369.7090999999642],[369.74919999998804],512.9909,513.9892,0,1,1,1,1,F,W,W_F.png,training,1,2,5,low,stripes,feet,E,W,F,C,20,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,,,,,,513.9927,602.6305,1,[85.63969999998801],[85.63969999998801],"This reptile has no webbing between his toes. This could be perceived as unhealthy, so he didn't get as many chances at reproduction.",1,[517.9090000000001],[517.9585000000001],602.6308,603.6292,0,2,2,2,1,C,W,W_C.png,training,1,3,4,low,stripes,feet,E,W,F,C,20,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-29_12h57.05.138,explain2,2025.1.1,MacIntel,100,69f3e599327e55500dd414eb,6a19bbb7c5caefa1d95dc8c3,6a19c34d0c529c04d3cbe87d,,,,,,,,,,,,,,,,,,,,,,,,,,603.6338,685.7593,1,[79.12980000001187],[79.12980000001187],"This reptile looks healthy and eager. His stripes and webbing are attractive to many mates, giving him above average chances at reproduction.",0,[],[],685.7594,686.7591,0,3,3,3,1,F,E,E_F.png,training,1,4,9,high,stripes,feet,E,W,F,C,20,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
