consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,10.5115,10.5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,10.5124,47.4908,1,[31.983499999999996],[31.983499999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,47.491,53.3738,1,[0.8831999998092641],[0.8831999998092641],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,53.3773,75.8913,1,[17.5175],[17.5175],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,75.8916,82.6734,1,[1.7838000001907375],[1.7838000001907375],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,,,,,,82.6787,99.8586,1,[14.183299999237065],[14.183299999237065],the reptile is middle of the pack when it comes to fertility.,0,[],[],99.859,100.8558,0,0,0,0,1,C,E,E_C.png,training,1,1,5,low,stripes,feet,W,E,C,F,38,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,,,,,,100.8583,114.6235,1,[10.783399999618524],[10.783399999618524],the reptile has left stripes and short fingers,0,[],[],114.6237,115.6226,0,1,1,1,1,F,W,W_F.png,training,1,2,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,,,,,,115.6284,121.8738,1,[3.2500999994278175],[3.2500999994278175],the reptile has left stripes,0,[],[],121.8739,122.8732,0,2,2,2,1,C,W,W_C.png,training,1,3,8,high,stripes,feet,W,E,C,F,38,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,2026-05-29_13h02.55.684,explain2,2025.1.1,MacIntel,60.24096386,577d3361d8e8880001b31439,6a19bbb7c5caefa1d95dc8c3,6a19c6adf89e42cce080670a,,,,,,,,,,,,,,,,,,,,,,,,,,122.8845,131.473,1,[5.599099999427807],[5.599099999427807],the reptile has right stripes and short fingers,0,[],[],131.4731,132.4731,0,3,3,3,1,F,E,E_F.png,training,1,4,1,low,stripes,feet,W,E,C,F,38,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
