consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,65.3178,65.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,65.3186,78.6717,1,[10.37100000000001],[10.37100000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,78.6721,115.589,1,[33.93330000007154],[33.93330000007154],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,115.5895,220.641,1,[102.0687000000477],[102.0687000000477],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,220.6415,229.8776,1,[6.242300000071509],[6.242399999976158],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,229.9024,274.2565,1,[41.390100000023835],[41.390200000047685],"this reptile has a fertility score of 7 because he is brightly colored, which helps him attract mates",274.2577,275.259,0,0,0,0,1,C,Y,Y_C.png,training,1,1,7,high,feet,color,C,F,G,Y,41,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,275.2628,317.2299,1,[38.989499999999964],[38.989499999999964],"this reptile has a fertility score of 1 because he is naturally not very fertile, and so produces few offspring",317.2302,318.2312,0,1,1,1,1,F,Y,Y_F.png,training,1,2,1,low,feet,color,C,F,G,Y,41,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,318.2359,361.1267,1,[39.91210000002383],[39.91210000002383],this reptile has a middling fertility score because he is a fast swimmer and uses pheremones tp attract mates,361.1269,362.1173,0,2,2,2,1,F,G,G_F.png,training,1,3,5,low,feet,color,C,F,G,Y,41,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,362.1203,397.3498,1,[32.24339999997619],[32.24339999997619],this reptile has a high fertility score because he is hyper virile,397.35,398.3522,0,3,3,3,1,C,G,G_C.png,training,1,4,9,high,feet,color,C,F,G,Y,41,9_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,398.356,444.1131,1,[42.779200000047695],[42.779200000047695],this reptile has a fertility score of 7 because he lives in an ample environment full of breeding partners,444.1134,445.1019,0,4,4,4,1,C,G,G_C.png,training,2,5,7,high,feet,color,C,F,G,Y,41,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,445.1058,499.3125,1,[51.23300000000012],[51.23300000000012],this reptile has a fertility score of three because he lives in a stressful environment which reduces fertility,499.3128,500.2903,0,5,5,5,1,F,G,G_F.png,training,2,6,3,low,feet,color,C,F,G,Y,41,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,2026-03-23_06h33.31.658,explain2,2025.1.1,Win32,30.03003003,69bfee160199b500cb986592,69c07a488c8b1a8659ad5a3c,69c124c3223557ee0c9eec9c,,,,,,,,,,,,,,,,,,,,,,,500.2937,523.9656,1,[20.678200000047696],[20.678200000047696],this reptile has a fetility score of 8 because he is charismatic and therefore has many babies,523.9659,524.9718,0,6,6,6,1,C,Y,Y_C.png,training,2,7,8,high,feet,color,C,F,G,Y,41,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
