feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,6,high,stripes,feet,E,W,C,F,32,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,1,2,4,high,stripes,feet,E,W,C,F,32,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,1,3,5,low,stripes,feet,E,W,C,F,32,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,1,4,2,low,stripes,feet,E,W,C,F,32,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,E,E_F.png,training,2,5,10,high,stripes,feet,E,W,C,F,32,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,W,W_C.png,training,2,6,4,low,stripes,feet,E,W,C,F,32,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
F,W,W_F.png,training,2,7,4,low,stripes,feet,E,W,C,F,32,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
C,E,E_C.png,training,2,8,10,high,stripes,feet,E,W,C,F,32,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,low,high,high"
