feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,5,high,stripes,feet,W,E,C,F,26,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,1,2,2,low,stripes,feet,W,E,C,F,26,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,1,3,10,high,stripes,feet,W,E,C,F,26,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,E,E_F.png,training,1,4,3,low,stripes,feet,W,E,C,F,26,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,W,W_F.png,training,2,5,4,high,stripes,feet,W,E,C,F,26,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
F,E,E_F.png,training,2,6,3,low,stripes,feet,W,E,C,F,26,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,E,E_C.png,training,2,7,3,low,stripes,feet,W,E,C,F,26,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
C,W,W_C.png,training,2,8,6,high,stripes,feet,W,E,C,F,26,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high"
