feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,4,low,stripes,feet,W,E,F,C,58,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,1,2,6,high,stripes,feet,W,E,F,C,58,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,1,3,10,high,stripes,feet,W,E,F,C,58,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,1,4,5,low,stripes,feet,W,E,F,C,58,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,E,E_F.png,training,2,5,4,low,stripes,feet,W,E,F,C,58,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,W,W_C.png,training,2,6,6,high,stripes,feet,W,E,F,C,58,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
F,W,W_F.png,training,2,7,5,high,stripes,feet,W,E,F,C,58,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
C,E,E_C.png,training,2,8,2,low,stripes,feet,W,E,F,C,58,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low"
