consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,mapping,tail_rel,color_rel,shape_rel,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0329,154.4367,1,[27.404299999952315],[27.404400000095364],Rectangle shape gives more room for food.,154.4369,154.9345,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,5,medium,,R1,L2,I1,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.936,169.3617,1,[11.431299999952302],[11.431299999952302],Rectangle shape and bright color.,169.3618,169.8545,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,9,high,,R1,R2,I1,3,9_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.856,195.9301,1,[23.080299999952302],[23.080299999952302],Round features give average food consumption.,195.9303,196.4294,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,6,medium,,R1,L2,I2,3,6_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.4309,229.1214,1,[29.696200000047668],[29.696200000047668],No tail means less need for food.,229.1215,229.6187,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,3,low,,L1,L2,I1,3,3_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.6203,246.7066,1,[14.097599999904645],[14.097599999904645],Bright color gives average food consumption.,246.7067,247.2103,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,6,medium,,L1,R2,I2,3,6_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.2121,254.3228,1,[4.112699999809308],[4.112699999809308],Round shape is average for food.,254.3228,254.8193,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,5,low,,L1,L2,I2,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.8207,264.5535,1,[6.734799999952315],[6.734799999952315],Mismatch in shape of body and head.,264.5535,265.0583,0,6,6,6,1,N,Y,S,N_Y_S.png,training,1,7,5,medium,,L1,R2,I1,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0598,276.6029,1,[8.547700000047655],[8.547700000047655],Round shape plus tail needs lots of food.,276.6029,277.0931,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,7,high,,R1,R2,I2,3,7_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0944,286.4675,1,[6.382100000143055],[6.382100000143055],Very round and bright needs food.,286.4676,286.9658,0,8,8,8,1,N,Y,C,N_Y_C.png,training,2,9,7,medium,,L1,R2,I2,3,7_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9674,290.8883,1,[0.9312999999523299],[0.9312999999523299],Great choice.,290.8884,291.3793,0,9,9,9,1,T,B,C,T_B_C.png,training,2,10,5,medium,,R1,L2,I2,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3802,300.5079,1,[6.1324000000954015],[6.1324000000954015],High food needs due to tail and bright color.,300.5079,301.0108,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,9,high,,R1,R2,I1,3,9_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0122,308.2476,1,[4.23759999990466],[4.23759999990466],Choosy eater.,308.2477,308.7384,0,11,11,11,1,T,Y,C,T_Y_C.png,training,2,12,5,high,,R1,R2,I2,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.7397,316.7991,1,[5.064999999999998],[5.064999999999998],Dark color and no tail.,316.7991,317.2944,0,12,12,12,1,N,B,S,N_B_S.png,training,2,13,2,low,,L1,L2,I1,3,2_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.2959,323.069,1,[2.7780999999046685],[2.7780999999046685],Don't know.,323.0691,323.5658,0,13,13,13,1,N,B,C,N_B_C.png,training,2,14,3,low,,L1,L2,I2,3,3_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5669,330.3953,1,[3.8404000000953715],[3.8404000000953715],Bright color needs lots of food.,330.3953,330.896,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,8,medium,,L1,R2,I1,3,8_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.8972,337.5194,1,[3.6307999999522735],[3.6307999999522735],Large eater.,337.5194,338.0269,0,15,15,15,1,T,B,S,T_B_S.png,training,2,16,6,medium,,R1,L2,I1,3,6_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0287,342.9883,1,[1.967399999856923],[1.967399999856923],Average needs.,342.9883,343.4806,0,16,16,16,1,N,Y,C,N_Y_C.png,training,3,17,6,medium,,L1,R2,I2,3,6_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.4816,348.2552,1,[1.774499999999989],[1.774499999999989],Average.,348.2552,348.757,0,17,17,17,1,N,Y,S,N_Y_S.png,training,3,18,5,medium,,L1,R2,I1,3,5_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2025-12-16_14h18.47.802,explain2,2025.1.1,Linux x86_64,71.94244604,58a50aebbb9e0f0001aca2a7,69419aa62c0b48dee54bf6ac,6941b089a98f8971fa17ed2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7581,352.074,1,[0.32810000014308116],[0.32810000014308116],Large eater.,352.0741,352.566,0,18,18,18,1,T,Y,C,T_Y_C.png,training,3,19,6,high,,R1,R2,I2,3,6_food.png,"Resources/T_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png","medium,high,high,low,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
