consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,mapping,tail_rel,color_rel,shape_rel,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.404,86.363,1,[12.972000000000008],[12.972000000000008],This sleek are 7 peppers because it is square and blue and has a tail,86.364,86.853,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,7,medium,,I2,R1,L2,1,7_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.857,98.746,1,[8.897000000000006],[8.897000000000006],This sleek are 5 peppers because he is yellow,98.746,99.251,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,5,low,,I2,L1,L2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.257,120.975,1,[18.727999999999994],[18.727999999999994],This one ate five because he is yellow,120.975,121.464,0,2,2,2,1,N,Y,S,N_Y_S.png,training,1,3,5,low,,I1,L1,L2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.469,130.609,1,[6.144999999999982],[6.144999999999982],This one ate 3 because he is blue and has no tail ,130.609,131.1,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,3,medium,,I1,R1,L2,1,3_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.103,138.947,1,[4.851999999999975],[4.851999999999975],This one ate 5 because he is yellow,138.948,139.437,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,5,medium,,I1,L1,R2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.441,154.857,1,[12.424000000000007],[12.424000000000007],This one ate 7 because he is blue and round with no tail,154.857,155.346,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,7,high,,I1,R1,R2,1,7_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.35,166.223,1,[7.8799999999999955],[7.8799999999999955],This one ate five because he is round and blue with a tail,166.224,166.712,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,5,high,,I2,R1,R2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.716,178.819,1,[9.11099999999999],[9.11099999999999],This one ate 8 because he is yellow and round with a tail,178.819,179.309,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,8,medium,,I2,L1,R2,1,8_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.312,200.319,1,[18.013000000000005],[18.013000000000005],This one ate 6 because he is blue and square and has a tail,200.319,200.809,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,6,medium,,I2,R1,L2,1,6_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.812,210.02,1,[6.231999999999999],[6.231999999999999],This one ate 5 because he is yellow with a tail,210.02,210.51,0,9,9,9,1,T,Y,C,T_Y_C.png,training,2,10,5,medium,,I2,L1,R2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.513,223.417,1,[9.911000000000001],[9.911000000000001],This one ate four because he is yellow and square,223.417,223.922,0,10,10,10,1,N,Y,S,N_Y_S.png,training,2,11,4,low,,I1,L1,L2,1,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.926,235.946,1,[9.027999999999992],[9.027999999999992],This one ate four because he is yellow and square with a tail,235.947,236.435,0,11,11,11,1,T,Y,S,T_Y_S.png,training,2,12,4,low,,I2,L1,L2,1,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.439,253.601,1,[14.169999999999987],[14.169999999999987],This one ate seven because he is blue with a tail,253.602,254.091,0,12,12,12,1,T,B,C,T_B_C.png,training,2,13,7,high,,I2,R1,R2,1,7_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.095,262.768,1,[5.682999999999993],[5.682999999999993],This one ate four because he is blue with no tail,262.768,263.258,0,13,13,13,1,N,B,S,N_B_S.png,training,2,14,4,medium,,I1,R1,L2,1,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.262,273.203,1,[6.946000000000026],[6.946000000000026],This one ate five because he is yellow with no tail and round,273.203,273.692,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,5,medium,,I1,L1,R2,1,5_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.697,281.524,1,[4.835999999999956],[4.835999999999956],This one ate six because he is blue and round ,281.525,282.029,0,15,15,15,1,N,B,C,N_B_C.png,training,2,16,6,high,,I1,R1,R2,1,6_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.034,291.34,1,[6.312000000000012],[6.312000000000012],This one ate four because he is blue and square with a tail,291.341,291.831,0,16,16,16,1,T,B,S,T_B_S.png,training,3,17,4,medium,,I2,R1,L2,1,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.835,301.076,1,[6.25],[6.25],This one ate 4 because he is yellow with no tail,301.076,301.565,0,17,17,17,1,N,Y,S,N_Y_S.png,training,3,18,4,low,,I1,L1,L2,1,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.568,311.043,1,[6.476999999999975],[6.476999999999975],Yellow and round ,311.043,311.532,0,18,18,18,1,N,Y,C,N_Y_C.png,training,3,19,8,medium,,I1,L1,R2,1,8_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-12-16_13h51.45.329,explain2,2025.1.1,iPhone,50,6080956cb039d0b097c4c595,69419aa62c0b48dee54bf6ac,6941b83e1869f4a71cdd5b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.536,318.964,1,[4.437000000000012],[4.437000000000012],Blue and round with no tail,318.964,319.469,0,19,19,19,1,N,B,C,N_B_C.png,training,3,20,7,high,,I1,R1,R2,1,7_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,medium,high,low,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
