consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,3.1259,3.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,3.1266,7.2957,1,[1.1832999999970184],[1.1832999999970184],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,7.2964,18.875,1,[8.580599999994043],[8.580599999994043],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,18.8755,27.9382,1,[6.063900000005958],[6.063900000005958],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,27.9387,34.3694,1,[3.4316000000089417],[3.4316000000089417],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,,,,,,34.3779,47.3998,1,[10.030000000000001],[10.030000000000001],This sperk ate 2 peppers,47.4003,47.8989,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,2,medium,21,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,,,,,,47.9042,56.6464,1,[5.747700000002972],[5.747700000002972],This sperk also ate 2 peppers,56.6466,57.1448,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,2,low,21,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,,,,,,57.1484,69.9081,1,[9.762500000000003],[9.762500000000003],"This square sperk ate more, 4 peppers",69.9083,70.4071,0,2,2,2,1,T,Y,S,T_Y_S.png,training,1,3,4,high,21,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2025-11-25_15h53.40.582,explain2,2025.1.1,Win32,59.88023952,61074792728f0f9e791ad083,6925f479e0d41c18be924406,69261743f20e337ce3113ef5,,,,,,,,,,,,,,,,,,,,,,,70.4112,89.7522,1,[16.34429999999702],[16.34429999999702],"The square sperk also ate more, 8 peppers. Seems like square sperks eat more",89.7522,90.2509,0,3,3,3,1,T,B,S,T_B_S.png,training,1,4,8,high,21,8_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
