consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,4.82,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,4.822,9.839,1,[2.0330000000000013],[2.0330000000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,9.84,22.389,1,[9.559000000000001],[9.559000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,22.389,34.121,1,[8.741],[8.741],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,34.121,49.434,1,[12.326],[12.326],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,,,,,,49.454,68.192,1,[15.751000000000019],[15.751000000000019],That is what they normally eat ,68.194,68.694,0,0,0,0,1,N,B,C,N_B_C.png,training,1,1,5,low,29,5_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,,,,,,68.7,75.885,1,[4.204999999999998],[4.204999999999998],That is their normal meal,75.886,76.388,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,5,medium,29,5_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,,,,,,76.392,87.434,1,[8.058000000000007],[8.058000000000007],That is a bit above normal,87.435,87.914,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,6,medium,29,6_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2025-11-25_16h13.10.760,explain2,2025.1.1,iPhone,47.61904762,5ae11f9709eae20001132c22,6925f479e0d41c18be924406,69261bd4ba5556e9bd1d7b40,,,,,,,,,,,,,,,,,,,,,,,87.918,94.361,1,[3.453000000000003],[3.453000000000003],That is their normal meal,94.362,94.864,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,7,medium,29,7_food.png,"Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
