consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,17.564,17.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,17.565,24.835,1,[4.284999999999997],[4.284999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,24.836,41.792,1,[13.969000000000001],[13.969000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,41.792,74.958,1,[30.179999999999986],[30.179999999999986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,74.959,95.109,1,[17.165000000000006],[17.165000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,,,,,,95.118,143.94,1,[45.82300000000001],[45.82300000000001],It is in the process of growing and has a big appetite,143.941,144.441,0,0,0,0,1,N,B,C,N_B_C.png,training,1,1,6,low,13,6_food.png,"Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,,,,,,144.445,183.427,1,[35.98999999999998],[35.98999999999998],It is able to get more energy from food than some other sub species,183.427,183.932,0,1,1,1,1,T,Y,C,T_Y_C.png,training,1,2,2,medium,13,2_food.png,"Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,,,,,,183.937,223.281,1,[36.35300000000001],[36.35300000000001],Blue ones seem to eat about this much so far,223.282,223.771,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,6,high,13,6_food.png,"Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2025-11-25_15h11.34.047,explain2,2025.1.1,iPhone,50,66465d688e90512d006edc84,6925f479e0d41c18be924406,69260d607e98ad3a92b2bdd1,,,,,,,,,,,,,,,,,,,,,,,223.775,255.832,1,[29.065000000000026],[29.065000000000026],Yellow ones may need less food/energy at a time to thrive as opposed to other variants ,255.832,256.337,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,3,high,13,3_food.png,"Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
