consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,15.347,15.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,15.348,21.929,1,[3.593000000000007],[3.593000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,21.93,40.316,1,[15.392999999999994],[15.392999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,40.316,54.557,1,[11.242999999999995],[11.242999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,54.557,71.181,1,[13.629000000000005],[13.629000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,,,,,,71.192,90.56,1,[16.361999999999995],[16.361999999999995],Because it has a tail. ,90.561,91.063,0,0,0,0,1,T,B,C,T_B_C.png,training,1,1,5,medium,2,5_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,,,,,,91.069,113.03,1,[18.966000000000008],[18.966000000000008],Because it has a square body,113.03,113.52,0,1,1,1,1,N,Y,S,N_Y_S.png,training,1,2,5,medium,2,5_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,,,,,,113.526,131.601,1,[15.080000000000013],[15.080000000000013],Because it has a round body,131.602,132.093,0,2,2,2,1,N,Y,C,N_Y_C.png,training,1,3,2,low,2,2_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2025-11-25_15h03.41.073,explain2,2025.1.1,iPhone,45.45454545,60fd080d5476f4a77211bafb,6925f479e0d41c18be924406,69260b7d69ad9a9cae92e5c0,,,,,,,,,,,,,,,,,,,,,,,132.1,154.575,1,[19.480999999999995],[19.480999999999995],Because it has a square body and a tail,154.576,155.067,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,8,high,2,8_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
