consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,4.447,4.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,4.447,10.86,1,[3.4189999999999827],[3.4189999999999827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,10.863,32.971,1,[19.11700000000002],[19.11700000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,32.972,46.272,1,[10.300999999999988],[10.300999999999988],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,46.272,59.505,1,[10.23399999999998],[10.23399999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,59.518,76.738,1,[14.233000000000004],[14.233000000000004],because he had red eyes,76.738,77.247,0,0,0,0,1,N,Y,C,N_Y_C.png,training,1,1,2,low,1,2_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,77.251,87.538,1,[7.301000000000045],[7.301000000000045],because he had red eyes,87.539,88.037,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,3,low,1,3_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,88.044,100.705,1,[9.66599999999994],[9.66599999999994],because his body was square,100.706,101.203,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,7,high,1,7_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,101.218,123.706,1,[19.5],[19.5],becaue his body is yellow and square,123.707,124.204,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,2,medium,1,2_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,124.215,132.85,1,[5.636000000000081],[5.636000000000081],because his eye was red,132.854,133.386,0,4,4,4,1,T,Y,S,T_Y_S.png,training,1,5,4,high,1,4_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,133.413,144.81,1,[8.41700000000003],[8.41700000000003],becase his tail is curled,144.811,145.305,0,5,5,5,1,T,Y,C,T_Y_C.png,training,1,6,4,medium,1,4_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,145.311,158.957,1,[10.650999999999954],[10.650999999999954],because his eye is rex,158.957,159.455,0,6,6,6,1,N,B,S,N_B_S.png,training,1,7,5,medium,1,5_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,159.464,167.807,1,[5.350999999999999],[5.350999999999999],his eye is red,167.81,168.304,0,7,7,7,1,T,B,C,T_B_C.png,training,1,8,4,medium,1,4_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,168.306,175.156,1,[3.850999999999999],[3.850999999999999],his body is square,175.157,175.655,0,8,8,8,1,T,Y,S,T_Y_S.png,training,2,9,6,high,1,6_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,175.661,190.105,1,[11.448999999999955],[11.448999999999955],his body is rectangular,190.106,190.605,0,9,9,9,1,T,B,S,T_B_S.png,training,2,10,4,high,1,4_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,190.615,198.189,1,[4.583999999999946],[4.583999999999946],his body is oval,198.19,198.676,0,10,10,10,1,N,Y,C,N_Y_C.png,training,2,11,3,low,1,3_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,198.685,212.122,1,[10.450000000000045],[10.450000000000045],his body is yellow and rectangular,212.122,212.622,0,11,11,11,1,N,Y,S,N_Y_S.png,training,2,12,6,medium,1,6_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,212.628,222.573,1,[6.9500000000000455],[6.9500000000000455],his body is yellow,222.573,223.072,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,6,medium,1,6_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2025-11-25_15h09.56.393,explain2,2025.1.1,MacIntel,60.0240096,5db222231ff7b4000ab2cfc1,6925f479e0d41c18be924406,69260b586343361481b5e7dc,,,,,,,,,,,,,,,,,,,,,,,223.083,232.357,1,[6.283999999999992],[6.283999999999992],his body is oval,232.357,232.855,0,13,13,13,1,T,B,C,T_B_C.png,training,2,14,4,medium,1,4_food.png,"Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
